"Year","Month","DayofMonth","DayofWeek","Carrier","CRSDepTime","DepDel15","CRSArrTime","OriginState","DestState"
2013,7,16,2,"AA",1700,0,2000,"NY","TX"
2013,5,31,5,"US",1230,0,1626,"PR","PA"
2013,5,4,6,"OO",610,0,905,"CA","UT"
2013,8,26,1,"AA",1915,0,2035,"GA","TX"
2013,9,26,4,"MQ",625,0,850,"NY","GA"
2013,6,20,4,"YV",1040,0,1428,"OK","DC"
2013,5,13,1,"WN",1830,0,2100,"MD","FL"
2013,9,24,2,"WN",710,0,855,"WI","NV"
2013,9,25,3,"EV",1120,0,1250,"OH","TX"
2013,10,15,2,"AA",1550,0,1940,"TX","DC"
2013,4,3,3,"WN",1510,0,1615,"NV","AZ"
2013,10,25,5,"WN",640,0,930,"NV","CO"
2013,6,15,6,"FL",2008,0,2135,"VA","GA"
2013,6,6,4,"US",2010,0,2158,"AZ","NV"
2013,9,11,3,"AA",1925,0,2035,"IL","MO"
2013,8,3,6,"FL",1118,0,1352,"FL","IN"
2013,10,13,7,"US",1200,0,1354,"NY","NC"
2013,8,8,4,"WN",1000,0,1250,"NV","CO"
2013,6,12,3,"UA",919,0,951,"PA","IL"
2013,7,29,1,"WN",955,0,1105,"CA","AZ"
2013,5,1,3,"WN",600,0,720,"CA","CA"
2013,8,27,2,"OO",752,0,904,"CA","CA"
2013,7,30,2,"DL",1300,0,1505,"FL","OH"
2013,7,20,6,"OO",1507,0,1730,"TX","IL"
2013,4,14,7,"DL",1455,0,1648,"VA","GA"
2013,7,8,1,"EV",1741,1,1904,"GA","KY"
2013,9,23,1,"AA",2030,0,2240,"TX","IL"
2013,7,30,2,"WN",1640,1,1800,"IL","TN"
2013,9,2,1,"UA",1729,0,2010,"TX","WA"
2013,5,21,2,"EV",1215,0,1333,"DC","OH"
2013,10,7,1,"FL",825,0,1135,"TX","FL"
2013,6,27,4,"UA",1511,1,1803,"NJ","FL"
2013,8,12,1,"WN",645,1,810,"CA","AZ"
2013,8,1,4,"WN",700,0,810,"FL","FL"
2013,9,3,2,"B6",819,0,1103,"MA","NV"
2013,9,11,3,"FL",1038,0,1147,"FL","GA"
2013,10,19,6,"US",1800,0,2031,"OR","AZ"
2013,9,29,7,"AS",1505,0,1724,"WA","CA"
2013,10,18,5,"OO",1220,0,1414,"DC","GA"
2013,10,22,2,"WN",1205,0,1315,"NY","MD"
2013,8,30,5,"MQ",1240,0,1545,"TX","KY"
2013,6,20,4,"WN",605,0,730,"RI","IL"
2013,5,7,2,"B6",1823,0,2123,"FL","MA"
2013,6,10,1,"AS",600,0,833,"CA","WA"
2013,9,23,1,"UA",759,0,1044,"FL","NJ"
2013,4,9,2,"YV",1425,0,1444,"TX","AZ"
2013,8,12,1,"US",1905,0,2025,"PA","NC"
2013,6,7,5,"DL",1645,0,1834,"OH","UT"
2013,6,10,1,"FL",1835,1,2109,"FL","PA"
2013,7,14,7,"UA",2159,0,2341,"NJ","IL"
2013,7,14,7,"US",1930,0,2205,"FL","PA"
2013,4,24,3,"AS",920,1,1740,"WA","MA"
2013,5,5,7,"MQ",850,0,1025,"NY","NC"
2013,7,5,5,"VX",1050,0,1210,"CA","CA"
2013,9,26,4,"WN",1625,1,1930,"MO","MD"
2013,4,28,7,"AA",2015,0,2220,"NC","FL"
2013,9,20,5,"WN",630,0,1120,"CA","TX"
2013,10,16,3,"FL",1345,0,1510,"GA","FL"
2013,5,4,6,"US",1015,0,1134,"AZ","CA"
2013,5,15,3,"WN",1000,0,1150,"FL","VA"
2013,8,8,4,"9E",1951,0,2316,"MN","DC"
2013,4,4,4,"FL",845,0,1057,"GA","MI"
2013,9,18,3,"B6",650,0,809,"CA","CA"
2013,9,29,7,"US",2230,0,2246,"NC","TN"
2013,5,9,4,"UA",1023,0,1544,"CO","DC"
2013,10,26,6,"B6",805,0,1034,"FL","NJ"
2013,10,25,5,"DL",1114,0,1300,"OH","GA"
2013,10,16,3,"DL",1857,0,2058,"PA","MN"
2013,10,6,7,"OO",1900,0,2030,"CA","CA"
2013,8,9,5,"DL",1000,0,1220,"GA","NY"
2013,7,18,4,"US",1800,1,1920,"GA","NC"
2013,6,6,4,"US",1855,0,2059,"NY","NC"
2013,5,27,1,"WN",1755,0,1940,"MD","MO"
2013,5,5,7,"WN",1110,0,1350,"AZ","CO"
2013,5,31,5,"AA",1205,0,1515,"TX","HI"
2013,6,14,5,"AS",2055,0,2314,"WA","CA"
2013,7,5,5,"AA",1115,0,1555,"TX","MA"
2013,10,21,1,"WN",610,0,910,"IL","NY"
2013,7,27,6,"US",500,0,640,"NJ","NC"
2013,9,28,6,"DL",845,0,934,"GA","IL"
2013,6,20,4,"WN",530,0,820,"IL","PA"
2013,9,5,4,"WN",1725,0,2055,"IL","FL"
2013,8,19,1,"AA",855,0,1030,"TX","MO"
2013,6,9,7,"WN",1640,0,2320,"NV","KY"
2013,7,26,5,"WN",940,1,1215,"NV","WA"
2013,10,30,3,"EV",1742,1,2110,"LA","DC"
2013,4,7,7,"WN",1205,0,1330,"CA","CA"
2013,9,21,6,"WN",1425,0,1545,"AZ","CA"
2013,6,27,4,"DL",835,0,1319,"TX","NY"
2013,8,14,3,"WN",810,0,1310,"CA","TX"
2013,7,27,6,"AA",805,1,1145,"TX","OH"
2013,5,16,4,"AA",810,1,1245,"TX","MA"
2013,7,21,7,"UA",1148,0,1755,"CA","IL"
2013,7,26,5,"UA",2029,0,453,"HI","CA"
2013,6,10,1,"UA",600,0,845,"IL","DC"
2013,10,17,4,"DL",2030,0,2135,"GA","AZ"
2013,8,2,5,"WN",2040,0,2140,"CA","NV"
2013,6,28,5,"DL",1430,1,1605,"FL","GA"
2013,6,28,5,"FL",1357,0,1630,"IN","FL"
2013,8,9,5,"OO",1352,0,1438,"WI","IL"
2013,4,12,5,"DL",1605,1,1903,"FL","NY"
2013,7,3,3,"B6",600,0,843,"FL","NY"
2013,9,19,4,"EV",840,0,1007,"NJ","PA"
2013,5,27,1,"B6",1255,0,1542,"NY","FL"
2013,7,14,7,"US",1510,0,2308,"AZ","MA"
2013,9,26,4,"WN",1150,0,1320,"CO","CA"
2013,8,13,2,"WN",1225,1,1705,"NV","TX"
2013,8,11,7,"DL",1735,0,1851,"GA","FL"
2013,10,12,6,"AA",1505,0,1620,"CA","NV"
2013,6,14,5,"US",700,0,1432,"AZ","PA"
2013,9,18,3,"DL",1352,0,1549,"MI","MA"
2013,9,15,7,"UA",1800,0,2020,"DC","TX"
2013,8,5,1,"WN",925,0,1040,"NV","AZ"
2013,10,30,3,"AA",1320,0,1445,"TX","TN"
2013,8,1,4,"FL",2225,0,2335,"GA","TX"
2013,6,24,1,"EV",1416,1,1535,"NY","DC"
2013,9,9,1,"EV",1233,0,1400,"DC","NY"
2013,4,10,3,"AA",2245,1,2335,"TX","OK"
2013,5,14,2,"US",734,0,927,"NC","FL"
2013,10,20,7,"WN",1935,0,2355,"NV","OK"
2013,4,18,4,"B6",2010,0,2315,"MA","FL"
2013,4,14,7,"AA",1625,0,1950,"MA","CA"
2013,10,24,4,"AA",2225,1,2325,"FL","FL"
2013,4,30,2,"B6",955,0,1350,"LA","NY"
2013,7,1,1,"WN",740,0,835,"NE","NV"
2013,4,16,2,"US",1755,0,2049,"PA","CA"
2013,8,28,3,"WN",1610,0,1945,"TX","FL"
2013,4,2,2,"9E",1600,0,1620,"OH","IL"
2013,7,28,7,"AA",1405,0,1635,"IL","CA"
2013,6,6,4,"MQ",1400,0,1535,"CT","IL"
2013,4,19,5,"WN",2155,0,5,"NV","OR"
2013,6,16,7,"UA",1326,0,1649,"CA","CO"
2013,8,5,1,"F9",1650,0,1743,"CO","NV"
2013,9,20,5,"EV",1800,0,1953,"NC","MI"
2013,5,23,4,"FL",704,0,814,"FL","GA"
2013,8,12,1,"WN",715,1,830,"CA","CA"
2013,6,13,4,"B6",1910,0,2040,"MA","NY"
2013,6,6,4,"WN",1235,1,1830,"WA","IL"
2013,10,7,1,"US",1450,0,1652,"NY","NC"
2013,7,25,4,"DL",1815,1,2110,"WA","UT"
2013,5,3,5,"DL",1909,0,2123,"GA","CA"
2013,7,30,2,"DL",1845,1,2215,"MN","GA"
2013,5,13,1,"US",855,0,1542,"AZ","OH"
2013,9,15,7,"EV",725,0,910,"GA","DC"
2013,10,14,1,"MQ",2010,0,2055,"NY","IL"
2013,7,25,4,"WN",2145,1,2340,"CA","AZ"
2013,8,16,5,"AA",1155,0,1450,"CO","TX"
2013,10,17,4,"UA",750,0,835,"NY","IL"
2013,10,9,3,"US",1200,0,1316,"DC","NY"
2013,5,20,1,"OO",846,0,924,"UT","NV"
2013,8,14,3,"AA",1315,1,1645,"TX","NC"
2013,5,20,1,"AA",1110,0,1325,"DC","TX"
2013,7,21,7,"VX",2255,0,735,"CA","MA"
2013,8,23,5,"WN",1100,1,1120,"PA","IL"
2013,4,30,2,"AA",1805,0,2055,"DC","CA"
2013,7,10,3,"9E",1500,0,1615,"NE","MN"
2013,8,1,4,"EV",1725,1,1834,"GA","TX"
2013,8,4,7,"EV",1433,0,1546,"TN","MO"
2013,7,5,5,"WN",700,0,915,"PA","NV"
2013,5,20,1,"FL",855,1,1030,"GA","FL"
2013,4,16,2,"AA",805,0,1000,"FL","IL"
2013,8,16,5,"AA",955,0,1250,"NY","TX"
2013,7,6,6,"AS",1930,0,2145,"TX","WA"
2013,4,30,2,"US",2000,0,2056,"NC","NC"
2013,8,4,7,"WN",1305,0,1405,"MO","TN"
2013,7,31,3,"WN",935,0,1220,"IL","NC"
2013,10,30,3,"EV",613,0,805,"NC","NJ"
2013,5,22,3,"WN",2000,1,2105,"VA","MD"
2013,9,3,2,"DL",1910,0,2237,"MN","MD"
2013,6,30,7,"WN",700,0,855,"CA","AZ"
2013,8,13,2,"DL",1350,0,1529,"GA","MN"
2013,6,9,7,"B6",2130,0,17,"NY","FL"
2013,7,13,6,"B6",1620,1,1923,"NY","FL"
2013,9,5,4,"UA",1549,0,2021,"TX","NY"
2013,8,26,1,"AA",1710,0,1915,"IL","CA"
2013,8,4,7,"HA",920,0,1155,"CA","HI"
2013,6,5,3,"US",2005,0,2137,"NC","FL"
2013,7,2,2,"MQ",730,0,1040,"TN","NY"
2013,7,14,7,"WN",950,0,1715,"AZ","NC"
2013,4,25,4,"US",1755,0,2042,"PA","CA"
2013,9,24,2,"DL",1010,0,1335,"MN","GA"
2013,4,12,5,"US",750,0,955,"NC","CA"
2013,5,19,7,"WN",620,0,810,"IL","NV"
2013,8,19,1,"MQ",1940,0,2040,"NC","DC"
2013,10,13,7,"WN",1655,0,1750,"CO","NV"
2013,9,5,4,"WN",1320,0,1645,"CA","CO"
2013,4,25,4,"AA",1800,0,2130,"IL","NY"
2013,8,26,1,"UA",1719,0,1854,"RI","IL"
2013,8,19,1,"OO",2014,0,2105,"CA","CA"
2013,8,15,4,"WN",1700,0,1845,"NV","AZ"
2013,9,15,7,"US",1445,0,1625,"NC","FL"
2013,8,13,2,"US",1515,0,1633,"PA","MA"
2013,6,28,5,"WN",745,0,1045,"TX","GA"
2013,8,4,7,"DL",1345,1,1355,"MI","WI"
2013,10,23,3,"F9",1040,0,1354,"CA","CO"
2013,5,17,5,"VX",1425,1,2300,"CA","NY"
2013,4,18,4,"WN",1950,1,2005,"NM","AZ"
2013,6,30,7,"EV",750,1,807,"MI","IL"
2013,8,15,4,"AA",1710,0,1945,"PR","FL"
2013,6,5,3,"DL",1422,0,1814,"PR","GA"
2013,6,14,5,"DL",938,1,1117,"VA","GA"
2013,4,10,3,"MQ",1425,0,1605,"NC","NY"
2013,10,19,6,"MQ",2155,0,2310,"FL","FL"
2013,10,31,4,"WN",1800,0,1920,"NJ","IL"
2013,9,14,6,"OO",1125,0,1416,"CA","UT"
2013,4,24,3,"FL",1015,0,1037,"GA","TN"
2013,9,5,4,"WN",1205,0,1310,"MN","CO"
2013,7,30,2,"DL",1930,0,2141,"PA","GA"
2013,9,16,1,"AS",2135,0,2357,"NV","WA"
2013,6,28,5,"US",1520,1,1628,"DC","PA"
2013,4,11,4,"UA",601,0,900,"FL","NJ"
2013,10,3,4,"DL",715,0,1403,"NV","GA"
2013,4,22,1,"WN",2145,1,2300,"CA","AZ"
2013,6,14,5,"UA",745,0,850,"GA","IL"
2013,7,12,5,"EV",2029,1,2248,"NJ","NE"
2013,5,30,4,"WN",720,0,935,"NJ","CO"
2013,6,9,7,"WN",1625,0,1730,"VA","IL"
2013,8,2,5,"US",1306,0,1436,"NC","TX"
2013,9,13,5,"EV",1842,1,2019,"NY","TN"
2013,10,18,5,"WN",1310,1,1425,"UT","CO"
2013,7,22,1,"WN",1330,0,1425,"TX","TX"
2013,9,22,7,"WN",1355,1,1635,"AZ","CO"
2013,9,25,3,"WN",635,0,740,"MI","CO"
2013,9,18,3,"EV",1400,0,1547,"NJ","TN"
2013,9,11,3,"WN",1105,0,1640,"NV","IL"
2013,8,14,3,"DL",725,0,921,"GA","MI"
2013,4,11,4,"WN",1055,0,1250,"LA","NV"
2013,5,26,7,"WN",1720,0,1910,"AZ","CA"
2013,8,17,6,"UA",954,0,1211,"WA","CA"
2013,7,4,4,"AS",1400,0,1648,"WA","AZ"
2013,5,26,7,"US",1340,0,1631,"AZ","WA"
2013,4,13,6,"UA",817,0,959,"TX","CA"
2013,10,29,2,"WN",1850,0,2320,"CO","IN"
2013,8,2,5,"UA",1800,1,2009,"IL","CA"
2013,6,6,4,"WN",1645,0,1935,"CT","FL"
2013,4,1,1,"9E",1250,0,1531,"MN","IN"
2013,6,5,3,"WN",1550,0,1700,"LA","TX"
2013,9,17,2,"AA",1320,0,1415,"TX","CA"
2013,4,4,4,"WN",1730,0,2155,"TX","NJ"
2013,9,2,1,"DL",956,0,1158,"MN","CA"
2013,5,14,2,"US",1010,0,1338,"TX","NC"
2013,5,24,5,"UA",2202,0,2359,"DC","CO"
2013,10,22,2,"DL",1315,0,1419,"NE","MN"
2013,8,4,7,"AA",1330,0,1635,"MA","TX"
2013,7,24,3,"WN",1545,1,1700,"NM","CO"
2013,10,28,1,"OO",2009,0,2319,"UT","NE"
2013,8,2,5,"WN",810,0,925,"NV","NV"
2013,4,23,2,"WN",1510,0,1820,"TN","FL"
2013,5,24,5,"FL",1015,0,1225,"GA","CA"
2013,8,8,4,"UA",604,0,850,"IL","MD"
2013,9,17,2,"F9",1121,0,1450,"CO","TN"
2013,6,14,5,"WN",1655,0,2230,"NV","TN"
2013,8,29,4,"EV",830,0,955,"GA","NE"
2013,8,22,4,"EV",2055,1,2219,"NJ","VA"
2013,9,25,3,"WN",700,0,825,"RI","MD"
2013,7,11,4,"WN",1740,1,1840,"NV","CA"
2013,6,13,4,"OO",903,0,1212,"NV","CO"
2013,4,28,7,"MQ",1915,0,2110,"MI","NY"
2013,4,24,3,"UA",2029,0,2,"NJ","CA"
2013,5,4,6,"WN",1440,0,1730,"AZ","OR"
2013,10,25,5,"DL",1258,0,1425,"GA","FL"
2013,7,31,3,"UA",1319,1,1455,"CA","CA"
2013,9,15,7,"WN",1700,1,1845,"FL","CO"
2013,6,9,7,"MQ",1115,0,1325,"IL","OH"
2013,4,22,1,"DL",630,0,840,"PA","GA"
2013,4,13,6,"DL",941,0,1132,"VA","GA"
2013,6,2,7,"US",1130,0,1404,"OR","AZ"
2013,10,23,3,"WN",635,0,905,"OR","AZ"
2013,6,20,4,"EV",600,0,712,"NY","DC"
2013,10,19,6,"OO",1650,0,1802,"OH","CO"
2013,8,3,6,"DL",740,0,941,"GA","PA"
2013,8,16,5,"WN",600,0,810,"TX","MO"
2013,10,11,5,"9E",1635,0,1757,"OH","TX"
2013,8,9,5,"FL",1802,0,2017,"MD","FL"
2013,5,25,6,"OO",1810,0,1948,"CA","CA"
2013,10,17,4,"UA",913,0,1048,"CA","NV"
2013,5,6,1,"WN",1320,0,1345,"PA","IL"
2013,5,13,1,"DL",700,0,828,"MN","IL"
2013,10,20,7,"DL",2345,0,637,"NV","MI"
2013,10,27,7,"B6",2151,1,617,"CA","MA"
2013,10,25,5,"B6",2030,0,2147,"CA","CA"
2013,4,5,5,"WN",1535,0,1625,"GA","IL"
2013,10,14,1,"WN",630,0,740,"NV","CA"
2013,8,13,2,"WN",1905,0,1915,"KY","IL"
2013,9,13,5,"YV",1724,0,1822,"VA","DC"
2013,7,13,6,"F9",645,0,928,"AZ","CO"
2013,5,29,3,"MQ",605,0,800,"NY","MI"
2013,10,13,7,"VX",850,0,1230,"MA","CA"
2013,9,6,5,"MQ",1850,0,1945,"WI","IL"
2013,9,2,1,"EV",1011,0,1034,"KY","IL"
2013,5,30,4,"WN",805,0,930,"LA","TX"
2013,8,13,2,"WN",825,0,1040,"TN","CA"
2013,9,11,3,"US",1140,0,1333,"NC","NY"
2013,9,27,5,"OO",1600,0,1627,"UT","NV"
2013,8,29,4,"DL",2130,1,2225,"GA","AZ"
2013,7,6,6,"9E",1230,0,1420,"TX","UT"
2013,8,16,5,"WN",1345,1,1505,"CA","NV"
2013,7,20,6,"EV",1041,0,1157,"NJ","WI"
2013,7,20,6,"WN",1320,0,1620,"PR","FL"
2013,9,13,5,"WN",945,0,1350,"AZ","OK"
2013,5,22,3,"MQ",600,0,745,"MI","NY"
2013,5,20,1,"F9",1650,0,1802,"NM","CO"
2013,9,15,7,"FL",1800,0,1932,"GA","FL"
2013,9,23,1,"UA",720,0,1157,"TX","NJ"
2013,5,12,7,"WN",1430,1,1550,"NE","IL"
2013,9,10,2,"EV",1550,0,1728,"NY","VA"
2013,8,6,2,"UA",1905,1,2044,"CO","CA"
2013,10,28,1,"B6",1140,0,1541,"PR","NY"
2013,7,1,1,"OO",1150,1,1316,"IL","MN"
2013,8,20,2,"YV",2035,0,2207,"NC","NE"
2013,4,18,4,"VX",1745,0,1905,"CA","CA"
2013,10,25,5,"WN",940,1,1135,"TN","TX"
2013,5,23,4,"AS",1105,0,1333,"NV","WA"
2013,5,16,4,"WN",1755,0,2015,"MD","FL"
2013,10,17,4,"EV",757,0,857,"CO","AZ"
2013,7,25,4,"AS",700,0,950,"CA","HI"
2013,10,28,1,"US",555,0,648,"NE","AZ"
2013,8,20,2,"WN",920,0,1210,"TN","WA"
2013,6,7,5,"AA",1755,0,2140,"TX","DC"
2013,7,20,6,"OO",1700,0,1923,"CA","WA"
2013,9,14,6,"WN",1855,1,2110,"IL","OR"
2013,4,29,1,"WN",1400,0,1525,"CA","NV"
2013,8,5,1,"EV",1443,0,1644,"IL","IN"
2013,8,22,4,"VX",1920,1,2040,"CA","CA"
2013,10,21,1,"AA",1450,0,1850,"PR","IL"
2013,9,15,7,"DL",2146,0,2321,"MI","MD"
2013,4,24,3,"UA",1530,0,1855,"PA","CA"
2013,4,7,7,"EV",900,0,1025,"GA","TX"
2013,9,10,2,"WN",940,0,1055,"MD","RI"
2013,5,17,5,"US",732,0,1006,"NC","CA"
2013,9,8,7,"B6",1608,0,1752,"NY","IL"
2013,8,31,6,"DL",730,0,1004,"GA","MA"
2013,4,12,5,"UA",1232,1,2100,"CA","NJ"
2013,9,26,4,"DL",1905,0,2101,"NY","TN"
2013,9,30,1,"WN",2005,0,2105,"NM","CA"
2013,6,23,7,"AA",1900,0,2040,"MO","TX"
2013,4,24,3,"US",1500,0,1615,"MA","NY"
2013,6,29,6,"EV",1255,1,1516,"GA","CT"
2013,4,13,6,"WN",1620,0,1750,"CA","CA"
2013,9,29,7,"DL",830,0,1004,"OH","GA"
2013,5,29,3,"UA",1856,0,2150,"NY","TX"
2013,6,3,1,"B6",725,0,900,"MA","DC"
2013,5,3,5,"9E",1230,0,1351,"DC","NY"
2013,8,16,5,"DL",1400,0,1546,"MI","NC"
2013,6,1,6,"9E",710,1,918,"OK","MN"
2013,7,12,5,"FL",1405,1,1645,"NY","FL"
2013,8,22,4,"VX",810,0,1620,"CA","PA"
2013,10,3,4,"OO",1759,1,1853,"CA","CA"
2013,5,18,6,"B6",1348,0,1619,"WA","CA"
2013,7,25,4,"UA",1440,0,1734,"IL","MD"
2013,10,14,1,"DL",710,0,850,"MN","WA"
2013,4,17,3,"OO",635,0,852,"OR","CA"
2013,10,3,4,"AA",1855,1,2105,"TX","IL"
2013,10,16,3,"DL",1510,0,1703,"FL","GA"
2013,9,3,2,"DL",1915,0,2245,"MN","NC"
2013,5,3,5,"WN",1750,1,1900,"CT","MD"
2013,5,16,4,"OO",1425,1,1630,"PA","TX"
2013,10,12,6,"F9",1530,0,1720,"LA","CO"
2013,8,11,7,"AA",2050,0,2145,"TX","OK"
2013,10,29,2,"AA",615,0,805,"OH","TX"
2013,9,12,4,"AA",1940,1,2240,"FL","CA"
2013,7,18,4,"DL",1420,0,1608,"MN","CA"
2013,6,29,6,"OO",1933,1,2034,"OK","CA"
2013,5,29,3,"WN",1405,0,1530,"LA","TX"
2013,4,6,6,"DL",1340,0,1506,"GA","FL"
2013,7,12,5,"DL",720,0,1222,"NV","MN"
2013,4,23,2,"UA",1707,1,2005,"FL","NJ"
2013,5,30,4,"DL",2125,0,2259,"NY","MA"
2013,9,27,5,"YV",1540,0,1720,"IN","NC"
2013,5,18,6,"WN",1710,0,2135,"AZ","MO"
2013,5,27,1,"WN",1610,1,1710,"MO","MO"
2013,9,25,3,"US",2225,0,2357,"NC","CO"
2013,7,25,4,"WN",805,0,915,"LA","TX"
2013,4,12,5,"UA",802,1,1123,"NJ","CA"
2013,10,18,5,"DL",805,0,1044,"CA","HI"
2013,4,30,2,"DL",2255,0,5,"GA","FL"
2013,6,14,5,"UA",600,0,726,"TX","CA"
2013,7,8,1,"WN",755,0,1040,"TN","FL"
2013,5,24,5,"EV",600,0,743,"TN","IL"
2013,5,21,2,"WN",915,0,1200,"AZ","CO"
2013,9,27,5,"WN",930,0,1230,"IL","CT"
2013,5,27,1,"WN",1610,0,1725,"TX","NV"
2013,5,17,5,"WN",1050,0,1300,"NM","WA"
2013,8,16,5,"DL",630,0,838,"PA","GA"
2013,8,6,2,"MQ",900,0,1140,"TN","DC"
2013,4,8,1,"UA",1621,0,1919,"LA","CA"
2013,9,27,5,"AA",1255,0,1635,"TX","FL"
2013,5,25,6,"UA",1158,0,1709,"CA","TX"
2013,9,5,4,"UA",1758,0,1931,"CA","CA"
2013,5,19,7,"EV",637,0,715,"OK","CO"
2013,4,7,7,"UA",834,0,1047,"OH","TX"
2013,4,10,3,"US",854,0,1314,"AZ","TX"
2013,6,7,5,"OO",1051,1,1512,"CO","IN"
2013,9,8,7,"DL",1011,1,1049,"MI","TN"
2013,6,2,7,"WN",1700,0,1825,"CA","AZ"
2013,4,1,1,"WN",2000,1,2120,"MO","IL"
2013,6,29,6,"WN",1700,1,1810,"MD","MO"
2013,4,10,3,"UA",1055,0,1346,"NJ","TX"
2013,9,14,6,"AA",1120,0,1230,"MO","IL"
2013,4,2,2,"AA",1500,0,1725,"TX","MN"
2013,9,26,4,"AA",2025,0,2140,"NY","MA"
2013,10,31,4,"UA",600,0,716,"LA","TX"
2013,5,2,4,"EV",739,0,841,"NJ","CT"
2013,7,27,6,"FL",1100,0,1309,"IN","FL"
2013,8,15,4,"WN",1355,1,1520,"NV","CA"
2013,4,24,3,"UA",802,0,1636,"CA","NJ"
2013,4,2,2,"AS",1300,0,1501,"CA","WA"
2013,10,10,4,"WN",2000,1,2110,"TX","TX"
2013,9,1,7,"WN",2100,0,2150,"TX","TX"
2013,6,15,6,"DL",830,1,1548,"CA","GA"
2013,5,24,5,"EV",1446,1,1623,"NJ","NC"
2013,7,4,4,"WN",1145,0,1310,"IL","MN"
2013,5,2,4,"DL",1615,0,1832,"GA","PA"
2013,8,16,5,"UA",2112,1,2313,"TX","CA"
2013,7,8,1,"OO",650,0,857,"TN","OH"
2013,10,27,7,"WN",1715,0,2245,"NV","WI"
2013,6,14,5,"DL",830,0,1026,"TN","CA"
2013,10,9,3,"UA",1319,0,1635,"CO","TX"
2013,10,14,1,"AA",1840,0,2215,"TX","FL"
2013,4,2,2,"WN",1900,0,2125,"IL","UT"
2013,4,13,6,"MQ",1220,0,1600,"TN","NY"
2013,8,11,7,"DL",1945,0,2059,"FL","GA"
2013,5,16,4,"MQ",1025,0,1150,"IL","TN"
2013,7,2,2,"MQ",1340,0,1425,"DC","TN"
2013,5,3,5,"DL",600,0,905,"OK","GA"
2013,8,21,3,"WN",1345,0,1510,"CO","CA"
2013,5,18,6,"WN",1505,1,1650,"MD","MO"
2013,4,24,3,"OO",2018,0,2334,"UT","NE"
2013,4,6,6,"9E",1915,0,2210,"MN","OH"
2013,7,15,1,"AA",915,0,1130,"FL","IL"
2013,9,5,4,"DL",914,0,1038,"MO","MN"
2013,7,27,6,"VX",915,0,1215,"NJ","CA"
2013,9,25,3,"US",1130,0,1302,"MA","PA"
2013,7,28,7,"WN",1335,0,1530,"CA","AZ"
2013,8,25,7,"EV",1043,0,1503,"LA","NJ"
2013,6,7,5,"UA",822,0,1630,"CA","MD"
2013,8,13,2,"WN",1605,1,1715,"CA","CA"
2013,5,8,3,"WN",715,0,1105,"OK","MD"
2013,10,29,2,"DL",1105,0,1641,"UT","GA"
2013,6,21,5,"EV",840,0,1006,"TN","LA"
2013,6,2,7,"AS",925,0,1145,"CA","HI"
2013,9,9,1,"DL",1645,0,1934,"IL","GA"
2013,4,3,3,"US",610,0,802,"CA","AZ"
2013,4,2,2,"WN",1150,0,1255,"MD","CT"
2013,7,31,3,"WN",1235,0,1335,"NC","MD"
2013,9,16,1,"EV",1456,1,1847,"TX","MI"
2013,7,12,5,"WN",1025,0,1130,"CA","CA"
2013,7,23,2,"AA",1455,0,2005,"NV","TX"
2013,6,22,6,"DL",1720,1,1936,"FL","OH"
2013,5,28,2,"F9",640,0,926,"NV","CO"
2013,9,28,6,"AA",925,0,1105,"TX","MO"
2013,8,23,5,"MQ",1445,0,1555,"TX","TX"
2013,9,29,7,"AA",745,0,1245,"CA","TX"
2013,7,27,6,"AS",1110,0,1331,"WA","NV"
2013,5,12,7,"DL",1925,0,2311,"MN","NY"
2013,4,23,2,"WN",1525,0,1620,"NV","CA"
2013,6,29,6,"WN",745,0,855,"CT","MD"
2013,8,10,6,"EV",540,0,717,"NC","TX"
2013,8,29,4,"OO",1426,1,1558,"NM","CA"
2013,9,9,1,"AA",2025,0,2245,"TX","MN"
2013,10,11,5,"UA",1700,1,2011,"IL","NY"
2013,6,7,5,"WN",940,0,1605,"AZ","IN"
2013,4,5,5,"AA",2040,0,25,"TX","DC"
2013,9,22,7,"DL",1740,0,2036,"CO","MN"
2013,9,1,7,"OO",851,0,1016,"OH","TX"
2013,5,9,4,"MQ",2135,0,10,"FL","OH"
2013,5,19,7,"WN",845,0,945,"FL","FL"
2013,8,13,2,"UA",1039,0,1210,"CO","CA"
2013,8,30,5,"WN",1250,0,1455,"IL","LA"
2013,4,24,3,"AA",745,1,935,"TX","CA"
2013,8,29,4,"WN",1130,0,1250,"AZ","CA"
2013,9,11,3,"B6",948,0,1230,"FL","NY"
2013,10,23,3,"US",1439,1,1530,"NC","NC"
2013,4,16,2,"OO",1705,0,1912,"OR","CA"
2013,7,31,3,"AA",1910,1,2130,"MD","TX"
2013,8,30,5,"WN",955,0,1115,"GA","TX"
2013,8,15,4,"UA",2002,0,2140,"NV","CA"
2013,8,20,2,"WN",855,0,1035,"WI","AZ"
2013,7,28,7,"DL",2209,1,2252,"GA","MO"
2013,4,29,1,"US",2015,0,2125,"NC","GA"
2013,8,15,4,"US",2211,0,2318,"NC","AZ"
2013,9,24,2,"B6",729,0,1050,"MA","TX"
2013,4,22,1,"AA",700,0,1545,"CA","NY"
2013,4,3,3,"DL",1208,0,1410,"GA","CA"
2013,7,13,6,"AA",1615,1,1720,"TX","TX"
2013,5,1,3,"WN",1750,1,1905,"CA","CA"
2013,8,8,4,"UA",1515,0,1755,"MA","CO"
