order_date,cust_id,city,state,prodname,categoryname,price,quantity,total
2020-09-05,1251,Atlanta,Georgia,All Eyes Drone Blueprint,Blueprints,9.99,4,39.96
2020-09-05,127,Albany,New York,Single Rotor Drones,eBooks,14.99,1,14.99
2020-09-06,1225,Pittsburgh,Pennsylvania,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-09-06,1099,Chico,California,MICR-23K Robot,Robots,899,3,2697
2020-09-07,308,Philadelphia,Pennsylvania,RXW-9807 Robot,Robots,599,3,1797
2020-09-07,57,Rochester,New York,Building Your Own Drone,eBooks,24.99,4,99.96
2020-09-07,193,Waco,Texas,Helicopter Drones,eBooks,20.95,2,41.9
2020-09-08,312,Phoenix,Arizona,Open Source Code,Training Videos,32.95,3,98.85000000000001
2020-09-08,1533,Sacramento,California,Robotic Essentials,Training Videos,34.99,3,104.97
2020-09-08,1663,Phoenix,Arizona,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2020-09-09,928,San Diego,California,BYOR-1000,Robot Kits,189,3,567
2020-09-09,1703,Sacramento,California,Photograph Drones,eBooks,14.99,5,74.95
2020-09-09,643,Louisville,Kentucky,RTF Drones,eBooks,16.99,2,33.98
2020-09-09,1941,Los Angeles,California,Bsquare Robot Blueprint,Blueprints,8.99,5,44.95
2020-09-09,1501,Washington,District of Columbia,Building Your First Robot,eBooks,24.95,2,49.9
2020-09-09,302,Madison,Wisconsin,GPS Drones,eBooks,19.99,3,59.97
2020-09-09,1158,Hayward,California,Understanding 3D Printing,Training Videos,42.99,2,85.98
2020-09-09,1039,Rochester,New York,Understanding Automation,Training Videos,44.95,4,179.8
2020-09-09,914,San Diego,California,BYOD-550,Drone Kits,179,4,716
2020-09-10,1012,Shreveport,Louisiana,BYOD-550,Drone Kits,179,2,358
2020-09-10,1331,Newark,Delaware,RWW-75 Robot,Robots,883,5,4415
2020-09-10,1862,Kansas City,Missouri,Understanding 3D Printing,Training Videos,42.99,4,171.96
2020-09-10,843,San Angelo,Texas,BYOR-3535,Robot Kits,225,4,900
2020-09-10,1339,Longview,Texas,Open Source Code,Training Videos,32.95,5,164.75
2020-09-10,237,Philadelphia,Pennsylvania,BYOD-200,Drone Kits,58.95,5,294.75
2020-09-11,152,Alhambra,California,MICR-23K Robot,Robots,899,4,3596
2020-09-11,1873,Cambridge,Massachusetts,Cartesian Robots,eBooks,12.99,2,25.98
2020-09-11,112,Omaha,Nebraska,Robotic Essentials,Training Videos,34.99,3,104.97
2020-09-12,102,San Francisco,California,RXW-9807 Robot,Robots,599,5,2995
2020-09-12,1548,Albany,New York,RCB-889 Robot,Robots,549,6,3294
2020-09-12,229,New York City,New York,Spherical Robots,eBooks,16.75,3,50.25
2020-09-12,603,Wilmington,Delaware,GPS Drones,eBooks,19.99,2,39.98
2020-09-13,1969,Seattle,Washington,BYOD-500,Drone Kits,167,2,334
2020-09-13,313,Las Vegas,Nevada,Photograph Drones,eBooks,14.99,5,74.95
2020-09-13,1621,Abilene,Texas,Drone Video Techniques,Training Videos,37.99,5,189.95000000000002
2020-09-13,580,San Diego,California,Drone Video Techniques,Training Videos,37.99,2,75.98
2020-09-13,858,Daytona Beach,Florida,Building Your Own Drone,eBooks,24.99,5,124.94999999999999
2020-09-13,1465,Torrance,California,DTE-QFN20 Drone,Drones,250,5,1250
2020-09-13,1119,Springfield,Illinois,Delta Robots,eBooks,16.99,6,101.94
2020-09-14,1039,Rochester,New York,RXW-9807 Robot,Robots,599,4,2396
2020-09-14,1230,Staten Island,New York,Drone Building Essentials,eBooks,13.99,3,41.97
2020-09-14,1364,Wichita,Kansas,GPS Drones,eBooks,19.99,3,59.97
2020-09-14,1158,Hayward,California,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-09-15,1375,Lincoln,Nebraska,BYOD-200,Drone Kits,58.95,5,294.75
2020-09-15,283,Shreveport,Louisiana,Open Source Code,Training Videos,32.95,4,131.8
2020-09-15,1900,Phoenix,Arizona,Hexacopter Drone Blueprint,Blueprints,8.99,5,44.95
2020-09-16,2121,Duluth,Georgia,BYOD-400,Drone Kits,119,4,476
2020-09-16,2042,Davenport,Iowa,Understanding Automation,Training Videos,44.95,2,89.9
2020-09-16,1659,Pensacola,Florida,Building Your Own Drone,eBooks,24.99,3,74.97
2020-09-16,241,Chicago,Illinois,Cat Robot Blueprint,Blueprints,4.99,5,24.950000000000003
2020-09-16,997,Sarasota,Florida,Industrial 3D Printing,Training Videos,49,3,147
2020-09-16,142,Louisville,Kentucky,Sleepy Eye Blueprint,Blueprints,11.99,2,23.98
2020-09-16,978,Prescott,Arizona,BYOD-200,Drone Kits,58.95,4,235.8
2020-09-17,422,Des Moines,Iowa,RLK-9920 Robot,Robots,699,2,1398
2020-09-17,1843,Madison,Wisconsin,Understanding 3D Printing,Training Videos,42.99,6,257.94
2020-09-17,2000,Saint Paul,Minnesota,BYOD-400S,Drone Kits,129.95,5,649.75
2020-09-17,235,Fairbanks,Alaska,BYOR-3000,Robot Kits,214,2,428
2020-09-17,928,San Diego,California,Robotic Essentials,Training Videos,34.99,2,69.98
2020-09-17,1108,Youngstown,Ohio,Spherical Robots,eBooks,16.75,5,83.75
2020-09-17,1694,Birmingham,Alabama,Understanding 3D Printing,Training Videos,42.99,4,171.96
2020-09-18,615,Washington,District of Columbia,Multi Rotor Drones,eBooks,24.95,4,99.8
2020-09-18,1277,San Jose,California,All Eyes Drone Blueprint,Blueprints,9.99,5,49.95
2020-09-18,1347,Tucson,Arizona,Multi Rotor Drones,eBooks,24.95,4,99.8
2020-09-18,295,Springfield,Illinois,Polar Robots,eBooks,23.99,4,95.96
2020-09-18,1334,Trenton,New Jersey,RLK-9920 Robot,Robots,699,4,2796
2020-09-18,475,Phoenix,Arizona,RCB-889 Robot,Robots,549,4,2196
2020-09-19,267,Madison,Wisconsin,DTE-QFN20 Drone,Drones,250,2,500
2020-09-19,714,Dallas,Texas,Creature Robot Arms Blueprint,Blueprints,12,5,60
2020-09-19,287,Honolulu,Hawaii,Cartesian Robots,eBooks,12.99,2,25.98
2020-09-19,307,Columbus,Georgia,Understanding Drone Regulations,Training Videos,27.5,2,55
2020-09-19,478,Biloxi,Mississippi,Polar Robots,eBooks,23.99,3,71.97
2020-09-19,1898,Little Rock,Arkansas,Helicopter Drones,eBooks,20.95,2,41.9
2020-09-19,1128,Youngstown,Ohio,GPS Drones,eBooks,19.99,1,19.99
2020-09-20,609,Youngstown,Ohio,Industrial 3D Printing,Training Videos,49,5,245
2020-09-21,604,San Antonio,Texas,Building Your Own Drone,eBooks,24.99,2,49.98
2020-09-21,657,Wilmington,Delaware,Polar Robots,eBooks,23.99,5,119.94999999999999
2020-09-22,1111,Bakersfield,California,RWW-75 Robot,Robots,883,6,5298
2020-09-22,193,Waco,Texas,BYOD-200,Drone Kits,58.95,6,353.70000000000005
2020-09-22,1500,Stamford,Connecticut,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2020-09-22,2094,Greeley,Colorado,BYOR-3000,Robot Kits,214,4,856
2020-09-22,239,Savannah,Georgia,Cloud Computing,Training Videos,29.99,2,59.98
2020-09-22,465,Boise,Idaho,Aerial Security,Training Videos,36.99,5,184.95000000000002
2020-09-22,711,Spokane,Washington,Fixed Wing Drones,eBooks,15.5,5,77.5
2020-09-22,111,Port Saint Lucie,Florida,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-09-22,1492,Washington,District of Columbia,Creature Robot Arms Blueprint,Blueprints,12,6,72
2020-09-22,655,Saint Louis,Missouri,BYOD-200,Drone Kits,58.95,4,235.8
2020-09-23,836,Saint Louis,Missouri,BYOR-3535,Robot Kits,225,1,225
2020-09-23,1072,Aurora,Colorado,Hexacopter Drone Blueprint,Blueprints,8.99,5,44.95
2020-09-23,391,Cleveland,Ohio,Cloud Computing,Training Videos,29.99,3,89.97
2020-09-23,569,Abilene,Texas,RLK-9920 Robot,Robots,699,3,2097
2020-09-23,572,Garland,Texas,Ladybug Robot Blueprint,Blueprints,12,3,36
2020-09-23,1387,Omaha,Nebraska,Understanding Raspberry PI,Training Videos,28.99,2,57.98
2020-09-24,715,Baltimore,Maryland,MICR-23K Robot,Robots,899,2,1798
2020-09-24,109,Charlotte,North Carolina,Single Rotor Drones,eBooks,14.99,5,74.95
2020-09-24,775,San Antonio,Texas,Open Source Code,Training Videos,32.95,2,65.9
2020-09-25,273,Carol Stream,Illinois,BYOR-3535,Robot Kits,225,6,1350
2020-09-25,440,Norfolk,Virginia,RTF Drones,eBooks,16.99,1,16.99
2020-09-25,950,Dayton,Ohio,Understanding Artificial Intelligence,eBooks,19.5,3,58.5
2020-09-25,1631,Denver,Colorado,Mapping with Drones,Training Videos,49,4,196
2020-09-25,605,Newark,New Jersey,Photograph Drones,eBooks,14.99,4,59.96
2020-09-25,550,Tuscaloosa,Alabama,Aerial Security,Training Videos,36.99,4,147.96
2020-09-26,1083,Lima,Ohio,BYOD-220,Drone Kits,69,3,207
2020-09-26,30,Jamaica,New York,BYOD-220,Drone Kits,69,3,207
2020-09-26,1845,Birmingham,Alabama,Open Source Code,Training Videos,32.95,5,164.75
2020-09-26,77,Saint Paul,Minnesota,RCB-889 Robot,Robots,549,4,2196
2020-09-26,2114,Houston,Texas,Drone Video Techniques,Training Videos,37.99,2,75.98
2020-09-27,1352,Milwaukee,Wisconsin,Understanding Arduino,eBooks,17.5,5,87.5
2020-09-27,1255,Dallas,Texas,BYOD-400,Drone Kits,119,2,238
2020-09-27,1072,Aurora,Colorado,Cloud Computing,Training Videos,29.99,3,89.97
2020-09-28,1646,New Orleans,Louisiana,DTI-84 Drone,Drones,455,3,1365
2020-09-28,1386,Fresno,California,Open Source Code,Training Videos,32.95,4,131.8
2020-09-28,272,Concord,California,Understanding Drone Regulations,Training Videos,27.5,3,82.5
2020-09-28,1716,Philadelphia,Pennsylvania,Photograph Drones,eBooks,14.99,1,14.99
2020-09-28,54,Sioux Falls,South Dakota,BYOR-1500,Robot Kits,189,3,567
2020-09-28,316,Raleigh,North Carolina,Drone Video Techniques,Training Videos,37.99,2,75.98
2020-09-29,599,Washington,District of Columbia,Helicopter Drones,eBooks,20.95,4,83.8
2020-09-29,802,Bismarck,North Dakota,MICR-564K Drone,Drones,499,4,1996
2020-09-29,162,Beaverton,Oregon,SCARA Robots,eBooks,19.5,3,58.5
2020-09-29,1607,Nashville,Tennessee,SCARA Robots,eBooks,19.5,2,39
2020-09-29,621,Sioux Falls,South Dakota,Understanding 3D Printing,Training Videos,42.99,6,257.94
2020-09-30,1051,Rochester,Minnesota,BYOD-300,Drone Kits,89,4,356
2020-09-30,99,Rochester,New York,BYOD-200,Drone Kits,58.95,4,235.8
2020-09-30,71,Tacoma,Washington,Understanding Arduino,eBooks,17.5,4,70
2020-09-30,848,Aurora,Illinois,BYOR-1500,Robot Kits,189,2,378
2020-09-30,995,San Jose,California,BYOR-3535,Robot Kits,225,3,675
2020-09-30,163,Shawnee Mission,Kansas,BYOR-3000,Robot Kits,214,3,642
2020-09-30,485,Ridgely,Maryland,Articulated Robots,eBooks,23.99,3,71.97
2020-10-01,169,Wilmington,Delaware,BYOR-4005,Robot Kits,245,4,980
2020-10-01,1371,Sacramento,California,BYOD-400,Drone Kits,119,3,357
2020-10-01,1410,Honolulu,Hawaii,Spherical Robots,eBooks,16.75,2,33.5
2020-10-01,1047,Durham,North Carolina,BYOD-300,Drone Kits,89,3,267
2020-10-02,1053,San Antonio,Texas,BYOR-3535,Robot Kits,225,2,450
2020-10-02,1146,Minneapolis,Minnesota,Robotic Essentials,Training Videos,34.99,3,104.97
2020-10-02,1961,San Luis Obispo,California,BYOD-300,Drone Kits,89,3,267
2020-10-02,476,Nashville,Tennessee,BYOD-300,Drone Kits,89,2,178
2020-10-02,1450,Nashville,Tennessee,AI for Educators,Training Videos,49.95,2,99.9
2020-10-02,579,Seattle,Washington,Panda Robot Blueprint,Blueprints,7.99,3,23.97
2020-10-03,1028,Fairfax,Virginia,Delta Robots,eBooks,16.99,4,67.96
2020-10-04,618,Knoxville,Tennessee,Understanding Automation,Training Videos,44.95,4,179.8
2020-10-04,1704,Richmond,Virginia,RLK-9920 Robot,Robots,699,5,3495
2020-10-04,773,Columbus,Ohio,SCARA Robots,eBooks,19.5,4,78
2020-10-04,426,Oklahoma City,Oklahoma,Creature Robot Arms Blueprint,Blueprints,12,4,48
2020-10-05,362,Paterson,New Jersey,DA-SA702 Drone,Drones,399,4,1596
2020-10-05,2056,Salt Lake City,Utah,Creature Robot Arms Blueprint,Blueprints,12,5,60
2020-10-05,1032,Oklahoma City,Oklahoma,Understanding Arduino,eBooks,17.5,6,105
2020-10-05,218,Orlando,Florida,Single Rotor Drones,eBooks,14.99,5,74.95
2020-10-06,141,Appleton,Wisconsin,Ladybug Robot Blueprint,Blueprints,12,3,36
2020-10-06,1453,Houston,Texas,Building Your First Robot,eBooks,24.95,5,124.75
2020-10-06,1552,Oklahoma City,Oklahoma,BYOR-3535,Robot Kits,225,6,1350
2020-10-06,602,Fresno,California,MICR-23K Robot,Robots,899,4,3596
2020-10-07,866,Madison,Wisconsin,MICR-564K Drone,Drones,499,4,1996
2020-10-07,2055,Rochester,Minnesota,Spherical Robots,eBooks,16.75,5,83.75
2020-10-07,1636,Salt Lake City,Utah,BYOD-400,Drone Kits,119,3,357
2020-10-07,1263,Berkeley,California,Cat Robot Blueprint,Blueprints,4.99,3,14.97
2020-10-07,2078,Atlanta,Georgia,BYOR-2640S,Robot Kits,189,1,189
2020-10-08,1101,Springfield,Illinois,Multi Rotor Drones,eBooks,24.95,4,99.8
2020-10-08,341,Boston,Massachusetts,Cartesian Robots,eBooks,12.99,2,25.98
2020-10-08,1233,Des Moines,Iowa,Spherical Robots,eBooks,16.75,3,50.25
2020-10-08,1544,Honolulu,Hawaii,Cloud Computing,Training Videos,29.99,4,119.96
2020-10-09,1638,Tucson,Arizona,BYOD-220,Drone Kits,69,4,276
2020-10-09,1478,San Diego,California,AI for Educators,Training Videos,49.95,4,199.8
2020-10-09,1144,Brooklyn,New York,Drone Video Techniques,Training Videos,37.99,4,151.96
2020-10-09,559,Dayton,Ohio,Industrial 3D Printing,Training Videos,49,4,196
2020-10-10,534,New Orleans,Louisiana,All Eyes Drone Blueprint,Blueprints,9.99,2,19.98
2020-10-10,1460,Charlotte,North Carolina,Hexacopter Drone Blueprint,Blueprints,8.99,5,44.95
2020-10-10,1035,Washington,District of Columbia,BYOD-400S,Drone Kits,129.95,5,649.75
2020-10-10,1695,Charleston,West Virginia,BYOR-3000,Robot Kits,214,6,1284
2020-10-10,671,Little Rock,Arkansas,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2020-10-10,244,Birmingham,Alabama,AI for Educators,Training Videos,49.95,3,149.85000000000002
2020-10-10,703,Waterbury,Connecticut,Understanding Automation,Training Videos,44.95,4,179.8
2020-10-10,1366,Philadelphia,Pennsylvania,BYOD-400,Drone Kits,119,2,238
2020-10-10,1850,Silver Spring,Maryland,Creature Robot Arms Blueprint,Blueprints,12,6,72
2020-10-11,141,Appleton,Wisconsin,BYOR-2640S,Robot Kits,189,3,567
2020-10-11,555,Muncie,Indiana,BYOD-300,Drone Kits,89,5,445
2020-10-11,1864,Houston,Texas,Understanding Artificial Intelligence,eBooks,19.5,5,97.5
2020-10-12,1437,Gatesville,Texas,DX-145 Drone,Drones,250,5,1250
2020-10-12,1284,Washington,District of Columbia,Fixed Wing Drones,eBooks,15.5,3,46.5
2020-10-12,357,Macon,Georgia,DTI-84 Drone,Drones,455,3,1365
2020-10-12,99,Rochester,New York,DTI-84 Drone,Drones,455,3,1365
2020-10-13,72,Brockton,Massachusetts,Robotic Essentials,Training Videos,34.99,4,139.96
2020-10-13,1193,Milwaukee,Wisconsin,RLK-9920 Robot,Robots,699,5,3495
2020-10-13,843,San Angelo,Texas,Fixed Wing Drones,eBooks,15.5,3,46.5
2020-10-13,1920,Madison,Wisconsin,Delivery Drones,eBooks,14.99,3,44.97
2020-10-13,1766,Washington,District of Columbia,RQTE-554 Robot,Robots,684,4,2736
2020-10-13,153,Detroit,Michigan,Mapping with Drones,Training Videos,49,2,98
2020-10-14,1573,Sacramento,California,Understanding Automation,Training Videos,44.95,4,179.8
2020-10-14,435,Flushing,New York,Understanding Arduino,eBooks,17.5,2,35
2020-10-14,1167,Springfield,Illinois,DTD-7000 Drone,Drones,450,3,1350
2020-10-14,1027,Des Moines,Iowa,Understanding Artificial Intelligence,eBooks,19.5,4,78
2020-10-14,636,Schenectady,New York,Understanding Raspberry PI,Training Videos,28.99,6,173.94
2020-10-14,1630,Lubbock,Texas,BYOD-500,Drone Kits,167,2,334
2020-10-14,406,Macon,Georgia,Creature Robot Arms Blueprint,Blueprints,12,5,60
2020-10-15,886,San Antonio,Texas,Polar Robots,eBooks,23.99,2,47.98
2020-10-15,946,San Antonio,Texas,Photograph Drones,eBooks,14.99,1,14.99
2020-10-15,1295,Zephyrhills,Florida,Cat Robot Blueprint,Blueprints,4.99,2,9.98
2020-10-15,756,Sioux Falls,South Dakota,BYOR-4005,Robot Kits,245,4,980
2020-10-15,998,Midland,Michigan,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-10-15,631,Long Beach,California,BYOD-300,Drone Kits,89,2,178
2020-10-15,1834,Daytona Beach,Florida,DTI-84 Drone,Drones,455,3,1365
2020-10-15,1397,Brea,California,Virtual Reality Basics,Training Videos,29.99,4,119.96
2020-10-15,1726,Chicago,Illinois,DTD-7000 Drone,Drones,450,5,2250
2020-10-15,1142,Amarillo,Texas,SCARA Robots,eBooks,19.5,3,58.5
2020-10-16,2101,New Haven,Connecticut,Creature Robot Arms Blueprint,Blueprints,12,5,60
2020-10-16,1521,Monticello,Minnesota,Panda Robot Blueprint,Blueprints,7.99,5,39.95
2020-10-16,757,Houston,Texas,Cat Robot Blueprint,Blueprints,4.99,3,14.97
2020-10-17,1576,Merrifield,Virginia,DX-145 Drone,Drones,250,2,500
2020-10-17,614,Garland,Texas,Understanding 3D Printing,Training Videos,42.99,3,128.97
2020-10-17,1570,Minneapolis,Minnesota,Understanding Arduino,eBooks,17.5,3,52.5
2020-10-18,963,Chicago,Illinois,Building Your First Robot,eBooks,24.95,5,124.75
2020-10-18,835,Chicago,Illinois,Helicopter Drones,eBooks,20.95,2,41.9
2020-10-18,538,Lakeland,Florida,BYOR-4005,Robot Kits,245,4,980
2020-10-18,179,West Palm Beach,Florida,BYOD-400S,Drone Kits,129.95,5,649.75
2020-10-18,1334,Trenton,New Jersey,MICR-564K Drone,Drones,499,3,1497
2020-10-18,2011,Lynn,Massachusetts,Building Your First Robot,eBooks,24.95,3,74.85
2020-10-19,287,Honolulu,Hawaii,Delivery Drones,eBooks,14.99,4,59.96
2020-10-19,1538,Fort Lauderdale,Florida,DTI-84 Drone,Drones,455,3,1365
2020-10-19,677,Decatur,Georgia,Helicopter Drones,eBooks,20.95,2,41.9
2020-10-19,1013,New Hyde Park,New York,BYOD-200,Drone Kits,58.95,3,176.85000000000002
2020-10-19,45,Phoenix,Arizona,BYOR-2640S,Robot Kits,189,3,567
2020-10-20,1133,Louisville,Kentucky,RLK-9920 Robot,Robots,699,6,4194
2020-10-20,613,San Diego,California,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2020-10-20,373,Saint Louis,Missouri,GPS Drones,eBooks,19.99,4,79.96
2020-10-21,1832,Corpus Christi,Texas,Aerial Security,Training Videos,36.99,6,221.94
2020-10-21,1049,Pittsburgh,Pennsylvania,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2020-10-21,813,Mobile,Alabama,Mapping with Drones,Training Videos,49,2,98
2020-10-21,1373,Houston,Texas,BYOR-3000,Robot Kits,214,4,856
2020-10-21,959,Torrance,California,Cartesian Robots,eBooks,12.99,2,25.98
2020-10-21,1000,Sarasota,Florida,RXW-9807 Robot,Robots,599,3,1797
2020-10-22,2009,Mount Vernon,New York,RXW-9807 Robot,Robots,599,5,2995
2020-10-22,306,Washington,District of Columbia,Understanding Arduino,eBooks,17.5,3,52.5
2020-10-22,1554,Pocatello,Idaho,Drone Building Essentials,eBooks,13.99,6,83.94
2020-10-22,1233,Des Moines,Iowa,Building Your Own Drone,eBooks,24.99,4,99.96
2020-10-22,2074,Miami,Florida,Understanding Drone Regulations,Training Videos,27.5,4,110
2020-10-22,776,Beaverton,Oregon,DTE-QFN20 Drone,Drones,250,1,250
2020-10-23,1879,Knoxville,Tennessee,Virtual Reality Basics,Training Videos,29.99,5,149.95
2020-10-23,2004,Denver,Colorado,Open Source Code,Training Videos,32.95,3,98.85000000000001
2020-10-23,1002,Washington,District of Columbia,Panda Robot Blueprint,Blueprints,7.99,3,23.97
2020-10-23,1094,Denver,Colorado,Cartesian Robots,eBooks,12.99,4,51.96
2020-10-23,308,Philadelphia,Pennsylvania,BYOR-1500,Robot Kits,189,5,945
2020-10-23,2052,Detroit,Michigan,Robotic Essentials,Training Videos,34.99,3,104.97
2020-10-23,1986,Newport News,Virginia,Aerial Security,Training Videos,36.99,6,221.94
2020-10-24,1010,Cincinnati,Ohio,Ladybug Robot Blueprint,Blueprints,12,1,12
2020-10-24,229,New York City,New York,AI for Educators,Training Videos,49.95,2,99.9
2020-10-24,49,Cleveland,Ohio,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2020-10-24,473,Baltimore,Maryland,BYOR-1000,Robot Kits,189,1,189
2020-10-24,1989,Saint Louis,Missouri,DA-SA702 Drone,Drones,399,3,1197
2020-10-25,667,Boston,Massachusetts,Polar Robots,eBooks,23.99,2,47.98
2020-10-25,902,Trenton,New Jersey,MICR-23K Robot,Robots,899,3,2697
2020-10-25,1758,Huntsville,Alabama,BYOD-550,Drone Kits,179,2,358
2020-10-25,1086,Warren,Michigan,Understanding Raspberry PI,Training Videos,28.99,5,144.95
2020-10-25,1669,Houston,Texas,Helicopter Drones,eBooks,20.95,5,104.75
2020-10-25,844,Juneau,Alaska,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2020-10-26,1306,Hartford,Connecticut,RLK-9920 Robot,Robots,699,3,2097
2020-10-26,428,Salt Lake City,Utah,Fixed Wing Drones,eBooks,15.5,3,46.5
2020-10-27,387,Los Angeles,California,RCB-889 Robot,Robots,549,3,1647
2020-10-27,1762,New Orleans,Louisiana,BYOD-100,Drone Kits,54,3,162
2020-10-27,845,Albany,New York,BYOR-4005,Robot Kits,245,4,980
2020-10-27,310,Paterson,New Jersey,Photograph Drones,eBooks,14.99,6,89.94
2020-10-27,43,Columbus,Ohio,MICR-564K Drone,Drones,499,3,1497
2020-10-27,1570,Minneapolis,Minnesota,Understanding Drone Regulations,Training Videos,27.5,4,110
2020-10-27,1360,Birmingham,Alabama,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2020-10-28,1202,Greeley,Colorado,Single Rotor Drones,eBooks,14.99,4,59.96
2020-10-28,2043,Colorado Springs,Colorado,Building Your Own Drone,eBooks,24.99,2,49.98
2020-10-28,196,Fullerton,California,BYOD-550,Drone Kits,179,1,179
2020-10-28,1040,Trenton,New Jersey,RCB-889 Robot,Robots,549,4,2196
2020-10-29,2058,Pittsburgh,Pennsylvania,BYOD-400S,Drone Kits,129.95,5,649.75
2020-10-29,1401,Virginia Beach,Virginia,BYOD-220,Drone Kits,69,3,207
2020-10-29,1516,Orlando,Florida,Open Source Code,Training Videos,32.95,3,98.85000000000001
2020-10-29,1071,Minneapolis,Minnesota,Understanding Automation,Training Videos,44.95,5,224.75
2020-10-30,1620,Waco,Texas,Understanding Artificial Intelligence,eBooks,19.5,1,19.5
2020-10-30,624,Knoxville,Tennessee,Robotic Essentials,Training Videos,34.99,3,104.97
2020-10-30,1074,Huntington,West Virginia,Building Your First Robot,eBooks,24.95,4,99.8
2020-10-30,473,Baltimore,Maryland,BYOD-300,Drone Kits,89,4,356
2020-10-31,1525,Buffalo,New York,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2020-10-31,820,Juneau,Alaska,Building Your Own Drone,eBooks,24.99,3,74.97
2020-10-31,1436,Anchorage,Alaska,Delta Robots,eBooks,16.99,4,67.96
2020-10-31,940,Inglewood,California,BYOD-350,Drone Kits,89.95,1,89.95
2020-11-01,1155,Melbourne,Florida,Industrial 3D Printing,Training Videos,49,4,196
2020-11-01,303,Durham,North Carolina,Aerial Security,Training Videos,36.99,4,147.96
2020-11-02,1031,Norfolk,Virginia,Robotic Essentials,Training Videos,34.99,4,139.96
2020-11-02,189,El Paso,Texas,Panda Robot Blueprint,Blueprints,7.99,6,47.94
2020-11-02,1432,Tempe,Arizona,BYOR-1000,Robot Kits,189,4,756
