Production Year,Production Date Entered,Operator,County,Town,Field,Producing Formation,Active Oil Wells,Inactive Oil Wells,Active Gas Wells,Inactive Gas Wells,Injection Wells,Disposal Wells,Self-use Well,"Oil Produced, bbl","Gas Produced, Mcf","Water produced, bbl","Taxable Gas, Mcf",Purchaser Codes,Location
1988,1989-03-13,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,5,0,0,0,0,0,NO,592,5000,400,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1988,1989-03-22,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,16,0,0,0,0,0,,222,115,160,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1988,1989-03-22,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,16,0,0,0,0,0,NO,222,115,160,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1988,1989-03-22,Quaker State Corp.,Cattaraugus,OLEAN,CHIPMUNK,CHIPMUNK,8,0,0,0,0,0,NO,236,177,17,0,OB,"OLEAN, NY
(42.077495, -78.429849)"
1988,1989-03-22,A. J. Lease Account,Cattaraugus,ALLEGANY,FIVE MILE,CHIPMUNK,4,1,0,0,0,0,NO,211,200,75,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1988,1989-03-22,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,3,0,1,0,0,0,NO,14207,62613,7148,0,"GH,OC","NORTH HARMONY, NY
(42.094296, -79.374999)"
1988,1989-03-24,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,RICHBURG,9,0,0,0,0,0,NO,316,8,604,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1988,1989-03-24,William Barnes Drlg & Prod Co.,Allegany,FRIENDSHIP,NILE,WAUGH & PORTER,1,0,0,0,0,0,NO,158,2,281,0,OB,"FRIENDSHIP, NY
(42.207973, -78.133696)"
1988,1989-03-30,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,94,0,0,0,0,0,NO,16574,4000,109900,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1988,1989-03-30,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,93,11,0,0,0,0,NO,359,120,23,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1988,1989-03-30,"Stark, Eric",Allegany,INDEPENDENCE,FULMER VALLEY,FULMER VALLEY,2,0,0,0,0,0,NO,51,80,10,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1988,1989-03-30,Fault Line Oil Corporation,Cattaraugus,ASHFORD,DUTCH HILL,ONONDAGA,1,0,0,0,0,0,NO,10917,1222,0,0,"GX,OA,OC","ASHFORD, NY
(42.403846, -78.612179)"
1988,1989-03-31,Columbia Gas Transmission Corp.,Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,YES,425,1514,1600,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1988,1989-03-31,TGX Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,8941,927,0,0,"GX,OB","ELLERY, NY
(42.159868, -79.393216)"
1988,1989-03-31,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,0,0,3,0,0,0,NO,494,250,495,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1988,1989-04-03,Cal Ban Corp.,Cattaraugus,ALLEGANY,FIVE MILE,BRADFORD,95,0,0,0,0,0,NO,11184,8000,1242,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1988,1989-04-03,Freeman Oil Co.,Allegany,AMITY,SCIO,SCIO,24,0,0,0,36,0,NO,625,1320,0,0,OB,"AMITY, NY
(41.268101, -74.455299)"
1988,1989-04-03,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,14,2,0,0,0,0,NO,2285,3159,209,0,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1988,1989-04-03,"Gleason, Charlotte",Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,3,0,0,0,0,0,NO,21,3500,21,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1988,1989-04-03,TGX Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,2,0,2,0,0,0,NO,93,8671,1457,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1988,1989-04-04,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,180,0,7,0,9,0,NO,11417,75462,18796,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1988,1989-04-05,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,68,0,0,0,0,0,NO,1364,632,484,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1988,1989-04-05,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,48,2,0,0,0,0,NO,869,278,475,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1988,1989-04-05,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,462,231,140,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1988,1989-04-05,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,15,8,0,0,0,0,NO,417,209,676,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1988,1989-04-05,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,PENNY & FULMER VALLEY,9,0,0,0,0,0,NO,85,90,0,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1988,1989-04-05,U S Energy Development Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,2,0,0,0,0,0,NO,548,19440,817,0,"GH,OB,GK","GERRY, NY
(42.194749, -79.250394)"
1988,1989-04-07,"Allegro Oil & Gas,  Inc.",Steuben,WEST UNION,MARSH,FULMER VALLEY,61,62,0,0,36,0,NO,1230,3,3225,0,OB,"WEST UNION, NY
(42.094951, -77.725816)"
1988,1989-04-07,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,20,0,0,0,3,0,NO,3846,1000,7575,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1988,1989-04-07,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,20,0,15,0,1,0,NO,871,560,530,0,OB,"WEST UNION, NY
(42.094951, -77.725816)"
1988,1989-04-07,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,13,0,0,0,6,0,NO,617,480,415,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1988,1989-04-07,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,8,10,0,0,0,0,NO,7046,42817,11216,0,"GK,GX,OB","ELLERY, NY
(42.159868, -79.393216)"
1988,1989-04-07,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,RICHBURG,5,1,0,0,0,0,NO,333,25,200,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1988,1989-04-07,Lamar Exploration Corp.,Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,13032,8272,300,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1988,1989-04-07,"Blessing, Harold O.",Cattaraugus,OLEAN,BRADFORD,BRADFORD,1,0,0,0,0,0,NO,518,3,0,0,OA,"OLEAN, NY
(42.077495, -78.429849)"
1988,1989-04-12,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,179,89,0,0,244,0,NO,63835,117,934739,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1988,1989-04-12,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,3192,42,1500,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1988,1989-04-12,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,8,0,16,3,0,0,NO,19230,309152,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1988,1989-04-12,J G & A Co-Venture,Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY & FULMER VALLEY,2,4,0,0,0,0,NO,232,527,9,0,"GK,OB","ANDOVER, NY
(42.156405, -77.795231)"
1988,1989-04-12,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,BEECH HILL-INDEPENDENCE,PENNY & FULMER VALLEY,2,3,0,0,0,0,NO,360,520,15,0,"GK,OB","ANDOVER, NY
(42.156405, -77.795231)"
1988,1989-04-12,Joyce - Tullar Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,FULMER VALLEY,2,1,0,0,0,0,NO,688,429,34,0,"GK,OB","WELLSVILLE, NY
(42.120693, -77.946058)"
1988,1989-04-12,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,7266,6100,300,0,OB,"GERRY, NY
(42.194749, -79.250394)"
1988,1989-04-12,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,1,0,0,0,0,0,NO,1019,218823,0,0,"GJ,OX","OLEAN, NY
(42.077495, -78.429849)"
1988,1989-05-01,Berea Oil & Gas Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,9,4,6,2,0,0,NO,24418,122672,7001,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1988,1989-05-01,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,2,0,3,0,0,0,NO,719,25065,9003,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1988,1989-07-13,"Doran & Associates, Inc.",Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,1,0,5,3,0,0,NO,6449,41719,660,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1988,1989-07-20,"Atwood Energy, Inc.",Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,2,0,4,2,0,0,NO,1965,24185,2845,0,"GH,OA","ELLERY, NY
(42.159868, -79.393216)"
1988,1989-07-20,"American Penn Energy,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,1,1,0,0,0,0,NO,548,100,320,0,OB,"NORTH HARMONY, NY
(42.094296, -79.374999)"
1988,1989-07-20,"American Penn Energy,  Inc.",Chautauqua,SHERMAN,HARMONY,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,1746,100,800,0,OB,"SHERMAN, NY
(42.159351, -79.595176)"
1988,1989-07-24,"Bottoms, Ruth A",Allegany,GENESEE,CERES,WAUGH & PORTER,1,0,1,0,0,0,YES,20,7,120,0,,"GENESEE, NY
(42.02693, -78.205893)"
1989,1990-01-25,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,26,2,0,0,0,0,NO,933,8127,950,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1989,1990-02-01,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,16,0,0,0,0,0,NO,236,122,153,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1989,1990-02-08,Libra Petroleum Company,Chautauqua,BUSTI,BUSTI,GLADE,68,0,0,0,0,0,NO,450,250,171,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1989,1990-02-08,Lenacre Oil Co.,Chautauqua,BUSTI,BUSTI,GLADE,43,0,0,0,0,0,NO,360,181,156,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1989,1990-02-08,"Curtis & Son Oil, Inc.",Chautauqua,BUSTI,BUSTI,GLADE,24,0,0,0,0,0,NO,932,466,1121,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1989,1990-02-08,Gemini Oil Company,Chautauqua,BUSTI,BUSTI,GLADE,23,0,0,0,0,0,NO,258,129,74,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1989,1990-02-14,B & H Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,10,0,0,0,0,0,NO,387,2163,180,0,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1989,1990-03-06,A. J. Lease Account,Cattaraugus,ALLEGANY,FIVE MILE,CHIPMUNK,5,0,0,0,0,0,NO,200,200,75,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1989,1990-03-06,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,CLARKSVILLE,5,0,0,0,0,0,NO,998,5000,500,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1989,1990-03-12,"Resource America, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,9,0,14,4,0,0,,14902,284056,0,0,"GH,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1989,1990-03-16,"Middaugh, Vincent",Allegany,AMITY,CORBIN HILL,SCIO,5,0,4,0,0,0,NO,20,300,0,0,OB,"AMITY, NY
(41.268101, -74.455299)"
1989,1990-03-19,Pennsylvania General Energy,Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,250,7,0,0,0,0,NO,25553,25553,2556,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1989,1990-03-19,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,159,88,0,0,223,0,NO,55420,1067,547232,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1989,1990-03-19,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,85,0,0,0,0,0,NO,17037,4000,116540,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1989,1990-03-19,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,PENNY & FULMER VALLEY,9,0,0,0,0,0,NO,79,90,0,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1989,1990-03-19,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,1,0,0,0,0,0,NO,809,288757,0,0,"GJ,OX","OLEAN, NY
(42.077495, -78.429849)"
1989,1990-03-26,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,97,7,0,0,0,0,NO,460,110,250,0,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1989,1990-03-26,Berea Oil & Gas Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,6,4,5,7,0,0,NO,14921,71642,4186,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1989,1990-03-26,Berea Oil & Gas Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,3,0,2,0,0,0,NO,1310,14677,3805,0,"GH,OB","ELLERY, NY
(42.159868, -79.393216)"
1989,1990-03-26,"Stark, Eric",Allegany,INDEPENDENCE,FULMER VALLEY,FULMER VALLEY,2,0,0,0,0,0,NO,99,80,20,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1989,1990-03-26,"Kidder Exploration, Inc.",Chautauqua,CARROLL,SPRAGUE HILL,ONONDAGA,1,0,0,0,0,0,NO,73,2651,0,0,"GK,OA","CARROLL, NY
(42.054174, -79.15832)"
1989,1990-03-26,"Kidder Exploration, Inc.",Chautauqua,POLAND,SPRAGUE HILL,ONONDAGA,1,0,1,0,0,0,NO,193,10494,0,0,"GK,OA","POLAND, NY
(43.226463, -75.062063)"
1989,1990-03-29,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,167,0,2,1,16,0,NO,9332,46743,15861,0,,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1989,1990-03-29,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,18,0,0,0,3,0,NO,3937,1000,6298,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1989,1990-03-29,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,3,0,0,0,0,0,NO,443,1371,105,0,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1989,1990-04-06,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,3040,2550,980,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1989,1990-04-06,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,RICHBURG,9,0,0,0,0,0,NO,230,8,440,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1989,1990-04-06,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,3,0,0,0,0,0,NO,406,240,400,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1989,1990-04-06,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,3,0,1,0,0,0,NO,11893,51281,23775,0,"GH,OC","NORTH HARMONY, NY
(42.094296, -79.374999)"
1989,1990-04-06,TGX Corp.,Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,8495,1866,0,0,"GX,OB","ELLERY, NY
(42.159868, -79.393216)"
1989,1990-04-06,William Barnes Drlg & Prod Co.,Allegany,FRIENDSHIP,NILE,WAUGH & PORTER,1,0,0,0,0,0,NO,137,2,244,0,OB,"FRIENDSHIP, NY
(42.207973, -78.133696)"
1989,1990-04-06,TGX Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,1,3,0,0,0,NO,1029,9296,0,0,"GH,OB","GERRY, NY
(42.194749, -79.250394)"
1989,1990-04-09,"Lenape Resources Corp., The",Chautauqua,ELLERY,ELLERY,ONONDAGA-BASS ISLAND,6,5,1,6,0,0,NO,2685,26211,1688,0,"GK,OB","ELLERY, NY
(42.159868, -79.393216)"
1989,1990-04-09,Natural Resource Management Corp.,Cattaraugus,RANDOLPH,LAKESHORE,MEDINA,1,0,57,1,0,0,NO,325,180825,246,0,"GH,OB","RANDOLPH, NY
(42.161398, -78.978764)"
1989,1990-04-10,"Walchli, John W. Jr.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,13,0,2,0,0,0,NO,431,9935,20,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1989,1990-04-10,"Walchli, John W. Jr.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,11,2,0,0,0,0,NO,2047,1375,81,0,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1989,1990-04-10,"Buffington, Richard J. Jr.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,4,0,0,0,0,0,NO,10,33,31,0,,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1989,1990-04-10,"Gleason, Charlotte",Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,3,0,0,0,0,0,NO,25,3500,25,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1989,1990-04-10,"Atwood Energy, Inc.",Chautauqua,ELLERY,ELLERY,BASS ISLAND,2,5,2,0,0,0,NO,751,12439,3806,0,"GH,GK","ELLERY, NY
(42.159868, -79.393216)"
1989,1990-04-10,Lamar Exploration Corp.,Chautauqua,CLYMER,CLYMER,BASS ISLAND,1,0,0,0,0,0,NO,553,1235,273,0,GH,"CLYMER, NY
(42.02082, -79.629966)"
1989,1990-04-10,"Bottoms, Ruth A",Allegany,GENESEE,CERES,WAUGH & PORTER,1,0,1,0,0,0,NO,20,7,120,0,,"GENESEE, NY
(42.02693, -78.205893)"
1989,1990-04-11,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,RICHBURG,5,0,0,0,0,0,NO,210,25,180,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1989,1990-04-11,U S Energy Development Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,BASS ISLAND,1,0,1,0,0,0,NO,744,14083,1353,0,"GK,OB","GERRY, NY
(42.194749, -79.250394)"
1989,1990-04-11,"American Penn Energy,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,1,1,2,1,0,0,NO,168,22174,420,0,"GH,OA","NORTH HARMONY, NY
(42.094296, -79.374999)"
1989,1990-04-12,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,15,0,17,5,1,0,NO,625,370,340,0,OB,"WEST UNION, NY
(42.094951, -77.725816)"
1989,1990-04-12,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,12,0,0,0,6,0,NO,300,250,300,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1989,1990-04-12,Fault Line Oil Corporation,Cattaraugus,ASHFORD,DUTCH HILL,ONONDAGA,1,0,0,0,0,0,NO,8114,11655,0,0,"GX,OA","ASHFORD, NY
(42.403846, -78.612179)"
1989,1990-04-12,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,1,0,2,2,0,0,NO,10,300,0,0,GX,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1989,1990-04-12,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,17170,4676,0,0,"GX,OA","CLYMER, NY
(42.02082, -79.629966)"
1989,1990-04-12,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,6080,2569,0,0,"GX,OB","GERRY, NY
(42.194749, -79.250394)"
1989,1990-04-13,"Smith, Gerald G. J.",Allegany,GENESEE,RICHBURG,RICHBURG,5,14,0,0,0,0,NO,657,100,500,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1989,1990-04-13,Joyce - Tullar Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,FULMER VALLEY,3,0,0,0,0,0,NO,436,339,0,0,OB,"WELLSVILLE, NY
(42.120693, -77.946058)"
1989,1990-04-13,"Empire Exploration, Inc.",Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,1313,16,1200,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1989,1990-04-13,Smith & Forness,Allegany,GENESEE,RICHBURG,RICHBURG,1,3,0,0,0,0,NO,231,10,250,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1989,1990-10-24,Wightman Producing,Allegany,WIRT,RICHBURG,RICHBURG,9,0,0,0,0,0,NO,35,5000,0,0,OB,"WIRT, NY
(42.137408, -78.150594)"
1990,1991-01-25,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,28,0,0,0,0,0,NO,913,7026,1095,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1990,1991-02-06,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,16,0,0,0,0,0,NO,234,126,157,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1990,1991-02-07,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,18,0,0,0,3,0,NO,3552,1000,5328,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1990,1991-02-20,B & H Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,10,0,0,0,0,0,NO,324,2068,180,0,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1990,1991-02-28,Pennsylvania General Energy,Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,251,7,0,0,0,0,NO,24760,24760,2477,0,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1990,1991-02-28,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,PENNY & FULMER VALLEY,9,0,0,0,0,0,NO,106,90,1,0,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1990,1991-02-28,"Putnam, Joel",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,2,0,0,0,0,0,NO,130,300,4,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1990,1991-03-05,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,3,0,1,0,0,0,NO,513,18628,0,0,"GH,OC","NORTH HARMONY, NY
(42.094296, -79.374999)"
1990,1991-03-14,"Resource America, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,7,0,4,3,0,0,NO,7040,36794,3969,0,"GX,OB","NORTH HARMONY, NY
(42.094296, -79.374999)"
1990,1991-03-18,Fault Line Oil Corporation,Cattaraugus,ASHFORD,DUTCH HILL,ONONDAGA,1,0,0,0,0,0,NO,8114,11655,0,0,"GX,OA","ASHFORD, NY
(42.403846, -78.612179)"
1990,1991-03-18,"Vandermark Exploration, Inc.",Allegany,AMITY,GORDON BROOK,ORISKANY,0,0,3,0,0,0,NO,167,101418,431,0,"GH,OB","AMITY, NY
(41.268101, -74.455299)"
1990,1991-03-18,"Vandermark Exploration, Inc.",Allegany,SCIO,GORDON BROOK,ORISKANY,0,0,5,1,0,0,NO,232,107502,4494,0,"GH,OB","SCIO, NY
(42.171429, -77.97865)"
1990,1991-03-20,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,ONONDAGA,0,0,1,0,0,0,NO,523,273563,0,0,"GK,OU","OLEAN, NY
(42.077495, -78.429849)"
1990,1991-03-21,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,94,0,0,0,0,0,NO,15995,4000,104340,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1990,1991-03-25,"Smith, Gerald G. J.",Allegany,GENESEE,RICHBURG,RICHBURG,5,14,0,0,0,0,NO,692,50,550,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1990,1991-03-25,"Empire Exploration, Inc.",Chautauqua,CLYMER,CLYMER,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,1049,63,1200,0,"GH,OB","CLYMER, NY
(42.02082, -79.629966)"
1990,1991-03-25,Smith & Forness,Allegany,GENESEE,RICHBURG,RICHBURG,1,3,0,0,0,0,NO,371,10,250,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1990,1991-03-25,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,FREDONIA,ONONDAGA,1,0,0,0,0,0,YES,2,1,0,0,,"POMFRET, NY
(42.439996, -79.331441)"
1990,1991-03-25,"Desert Gas Exploration, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,0,0,1,0,0,0,NO,143,13535,480,0,"GK,OB","GERRY, NY
(42.194749, -79.250394)"
1990,1991-03-25,Edisto Resources Corp.,Cattaraugus,RANDOLPH,LAKESHORE,MEDINA,0,0,57,2,0,0,NO,491,166747,423,0,"GH,OB","RANDOLPH, NY
(42.161398, -78.978764)"
