TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,TransactionDate,MonthTransaction,TransactionAmount(IDR),CustAccountBalance(IDR)
T62890,C2681829,1997-01-31,M,Semarang,2016-08-02,February,30430.2,33577.128000000004
T62891,C8727048,1976-05-20,F,Bandung,2016-08-02,February,92775.0,61176935.311500005
T62893,C7133124,1988-03-09,M,Jakarta,2016-08-02,February,11133.0,804340.695
T62895,C2884046,1979-02-17,M,Bandung,2016-08-02,February,27832.5,4389016.3995
T62898,C7228851,1993-10-18,M,Jakarta,2016-08-02,February,11133.0,744192.807
T62899,C5613276,1986-01-25,M,Jakarta,2016-08-02,February,18555.0,5268788.7360000005
T62900,C8511075,1986-07-23,M,Semarang,2016-08-02,February,371100.0,18355633.947
T62902,C1935931,1985-01-19,M,Jakarta,2016-08-02,February,154934.25,265158.37200000003
T62903,C5121952,1996-03-06,M,Jakarta,2016-08-02,February,9277.5,1211.6415000000002
T62905,C2433788,1991-01-25,M,Surabaya,2016-08-03,March,246781.50000000003,495080.799
T62906,C8136133,1989-06-18,M,Surabaya,2016-08-03,March,130256.1,2707100.2800000003
T62907,C3219281,1998-03-25,M,Surabaya,2016-08-03,March,18555.0,994486.7685
T62908,C8827273,1989-02-20,F,Jakarta,2016-08-03,March,3711.0,517.6845000000001
T62909,C4484019,1979-02-17,M,Bandung,2016-08-03,March,25977.0,4389016.3995
T62910,C4341316,1984-01-26,M,Makassar,2016-08-03,March,40821.0,2901178.1580000003
T62911,C6120073,1982-02-08,F,Makassar,2016-08-03,March,222660.0,11916319.7355
T62912,C7199772,1990-09-29,M,Semarang,2016-08-03,March,84779.6505,8499448.029000001
T62913,C2111821,1982-01-11,M,Jakarta,2016-08-03,March,215238.0,4219214.028
T62914,C6513921,1992-10-05,M,Jakarta,2016-08-03,March,9277.5,22728.0195
T62917,C8135067,1987-09-18,M,Surabaya,2016-08-02,February,48243.0,191610.063
T62918,C1339931,1988-12-10,M,Surabaya,2016-08-02,February,35068.950000000004,0.0
T62919,C5525770,1991-02-01,M,Jakarta,2016-08-02,February,365533.5,919157.1795
T62921,C8737124,1994-06-27,F,Surabaya,2016-08-02,February,47315.25,1218091.218
T62922,C8825037,1988-04-15,M,Jakarta,2016-08-02,February,278325.0,1243951.3215
T62923,C8618614,1986-08-06,M,Surabaya,2016-08-02,February,14472.9,16995929.113500003
T62924,C1734055,1990-07-14,M,Jakarta,2016-08-02,February,17070.600000000002,3625014.2745
T62925,C2824915,1989-03-31,M,Jakarta,2016-08-02,February,66612.45,1037.2245
T62927,C1490491,1991-04-13,M,Bandung,2016-08-02,February,18555.0,8434756.0215
T62928,C8588276,1985-06-14,M,Jakarta,2016-08-02,February,9277.5,20980.1385
T62930,C1035962,1991-03-09,M,Makassar,2016-08-02,February,42266.4345,108596.8485
T62931,C2437650,1981-04-19,M,Semarang,2016-08-03,March,329165.7,5636803.0395
T62932,C4635154,1986-05-11,M,Bandung,2016-08-03,March,111330.0,7325263.5075
T62933,C5072291,1985-05-27,M,Jakarta,2016-08-03,March,8349.75,31639.986000000004
T62934,C8243320,1984-03-20,M,Jakarta,2016-08-03,March,67725.75,7472050.257
T62935,C2121348,1984-08-26,F,Semarang,2016-08-03,March,46201.95,2240414.1975
T62936,C6220087,1993-07-23,F,Bandung,2016-08-03,March,9277.5,671314.3335
T62937,C3930133,1992-12-13,M,Semarang,2016-08-03,March,36182.25,1482666.963
T62938,C2881465,1986-03-19,M,Jakarta,2016-08-03,March,6679.8,18629.22
T62939,C5414667,1978-08-05,M,Makassar,2016-08-02,February,250492.50000000003,3963748.788
T62943,C3736850,1993-08-25,F,Jakarta,2016-08-02,February,37481.100000000006,538423.4235
T62944,C3441351,1993-02-08,F,Bandung,2016-08-02,February,451443.15,27953072.2455
T62945,C5410557,1991-05-12,M,Makassar,2016-08-02,February,185550.0,530392.8195
T62946,C2630144,1991-12-03,M,Jakarta,2016-08-02,February,37110.0,10810890.7665
T62947,C7731361,1986-09-09,M,Makassar,2016-08-02,February,66798.0,1458.4230000000002
T62948,C7216537,1990-02-04,M,Jakarta,2016-08-02,February,18555.0,1423187.0550000002
T62949,C9048454,1990-08-18,M,Bandung,2016-08-02,February,103908.0,12981176.3415
T62951,C4210132,1986-06-13,M,Surabaya,2016-08-02,February,3525.4500000000003,5728941.603
T62952,C2022347,1984-05-09,M,Semarang,2016-08-02,February,493563.00000000006,3023483.4405
T62953,C8940692,1987-01-22,F,Surabaya,2016-08-02,February,11133.0,167466.297
T62954,C6915738,1990-07-29,M,Jakarta,2016-08-02,February,28203.6,3747835.386
T62956,C4633486,1985-12-23,M,Jakarta,2016-08-03,March,12988.5,4824.3
T62957,C5919565,1977-05-16,M,Makassar,2016-08-03,March,15400.65,1960196.5875
T62958,C8635755,1991-06-16,F,Surabaya,2016-08-03,March,22266.0,2022856.8225
T62959,C3341570,1994-07-17,M,Surabaya,2016-08-03,March,61231.50000000001,54578192.82900001
T62963,C8034634,1992-07-20,M,Surabaya,2016-08-03,March,57520.5,2909436.9885
T62964,C2322965,1993-01-06,M,Surabaya,2016-08-03,March,11133.0,572633.277
T62966,C8767142,1997-08-31,M,Jakarta,2016-08-03,March,9277.5,990074.3895000002
T62967,C8732922,1978-07-20,M,Surabaya,2016-08-03,March,258842.25000000003,69393232.185
T62969,C8831490,1994-12-21,F,Makassar,2016-08-03,March,38965.5,899375.694
T62970,C1924874,1988-10-27,M,Bandung,2016-08-03,March,37110.0,3069433.0425
T62971,C6958935,1996-10-16,M,Jakarta,2016-08-03,March,15428.482500000002,7011530.001
T62972,C7342816,1987-02-05,M,Bandung,2016-08-03,March,3154.3500000000004,2135442.996
T62973,C3416278,1994-05-25,M,Jakarta,2016-08-03,March,36924.45,1484900.985
T62974,C7526064,1993-12-17,M,Bandung,2016-08-03,March,1855.5,764603.307
T62975,C7226918,1980-11-21,M,Surabaya,2016-08-03,March,80714.25,23427587.532
T62976,C6642466,1991-04-10,F,Bandung,2016-08-03,March,207630.45,536124.459
T62977,C5234027,1987-05-22,M,Jakarta,2016-08-03,March,274614.0,798236.1000000001
T62978,C4337432,1977-11-10,M,Makassar,2016-08-03,March,79786.5,6397314.9690000005
T62979,C4321534,1989-08-19,F,Bandung,2016-08-03,March,44532.0,2873681.5035
T62980,C2477241,1985-08-30,M,Makassar,2016-08-03,March,202063.95,2353217.4645
T62981,C6136124,1987-01-01,M,Bandung,2016-08-03,March,218392.35,324087.1965
T62982,C3026227,1989-06-29,M,Makassar,2016-08-03,March,438640.2,2284075.9680000003
T62983,C4914318,1992-12-03,M,Bandung,2016-08-03,March,37110.0,2389598.253
T62984,C2640435,1988-12-02,M,Jakarta,2016-08-03,March,94630.5,1906388.943
T62986,C1831561,1994-03-30,F,Surabaya,2016-08-03,March,346013.64,6895561.251
T62987,C6830978,1986-02-04,M,Jakarta,2016-08-03,March,6679.8,275161.3725
T62988,C3611061,1991-10-18,M,Jakarta,2016-08-03,March,7050.900000000001,354604.605
T62989,C7629668,1992-05-16,F,Surabaya,2016-08-03,March,46387.5,533051.751
T62992,C5132376,1980-02-14,M,Bandung,2016-08-03,March,11133.0,184027463.9085
T62993,C3722374,1983-10-02,M,Surabaya,2016-08-03,March,257543.4,3893056.0935
T62994,C7218529,1983-01-07,M,Bandung,2016-08-02,February,37110.0,1716745.7100000002
T62995,C1327852,1988-11-28,M,Bandung,2016-08-02,February,37110.0,170780.22
T62996,C6029934,1985-03-26,M,Makassar,2016-08-02,February,103908.0,52442848.17450001
T62997,C8012760,1988-03-19,M,Surabaya,2016-08-02,February,49170.75,1334239.9515
T62998,C7373132,1989-01-01,M,Makassar,2016-08-02,February,35493.8595,77536645.0185
T62999,C4035726,1985-09-13,M,Jakarta,2016-08-02,February,9091.95,5262114.5025
T63000,C5332234,1976-09-22,M,Bandung,2016-08-02,February,185550.0,113577.0105
T63001,C8114437,1993-02-11,M,Semarang,2016-08-02,February,3711.0,278111.6175
T63002,C3515412,1987-07-30,F,Makassar,2016-08-02,February,46573.05,2307156.5325
T63003,C3517441,1984-07-19,M,Semarang,2016-08-02,February,92775.0,1015362.999
T63004,C9011062,1987-08-01,F,Bandung,2016-08-02,February,92775.0,2719697.2695
T63007,C5739765,1986-12-16,M,Jakarta,2016-08-02,February,278325.0,194.8275
T63008,C5542087,1986-03-06,M,Bandung,2016-08-02,February,51954.0,689988.0855
T63009,C8323837,1992-05-17,M,Jakarta,2016-08-02,February,18555.0,4542069.1725
T63011,C4712449,1990-01-07,F,Jakarta,2016-08-02,February,1855500.0,567777.4335
T63012,C3822870,1985-03-15,F,Surabaya,2016-08-02,February,185550.0,0.0
T63013,C2636349,1992-12-07,M,Semarang,2016-08-02,February,25977.0,3998.6025
T63014,C4233033,1983-03-04,M,Semarang,2016-08-02,February,8906.400000000001,1768471.4835
T63015,C2242466,1989-01-07,M,Surabaya,2016-08-02,February,29502.45,128446.9875
T63016,C2829524,1981-11-27,F,Surabaya,2016-08-02,February,261625.50000000003,44592505.9995
T63018,C7493179,1988-03-23,F,Bandung,2016-08-02,February,27275.85,6309820.722000001
T63019,C1522881,1983-10-09,M,Jakarta,2016-08-02,February,92775.0,1476315.5865000002
T63021,C3839585,1987-03-15,M,Jakarta,2016-08-02,February,5566.5,1141.1325000000002
T63023,C2117637,1985-05-06,M,Jakarta,2016-08-02,February,37110.0,11095.89
T63024,C6040844,1985-06-05,M,Surabaya,2016-08-02,February,349947.30000000005,45340723.386
T63025,C6814647,1979-10-27,F,Makassar,2016-08-02,February,212365.686,2250038.676
T63026,C6132413,1974-11-08,M,Jakarta,2016-08-02,February,92775.0,52494123.061500005
T63027,C8912514,1979-07-19,M,Bandung,2016-08-02,February,204105.0,281462.65050000005
T63028,C6242271,1988-07-17,M,Bandung,2016-08-02,February,53809.5,4815352.779
T63029,C7065072,1991-11-10,M,Makassar,2016-08-02,February,9277.5,1415169.4395
T63030,C4131728,1987-07-25,M,Jakarta,2016-08-02,February,18555.0,161489.73150000002
T63031,C2310342,1991-11-20,F,Surabaya,2016-08-02,February,927.75,48578092.167
T63032,C7019987,1985-02-08,M,Jakarta,2016-08-02,February,10205.25,60932.764500000005
T63034,C1431247,1985-10-24,M,Semarang,2016-08-02,February,139162.5,453886.8435
T63035,C5228248,1980-11-14,M,Jakarta,2016-08-02,February,37110.0,635068.9965
T63037,C1515326,1985-11-23,F,Jakarta,2016-08-02,February,48057.45,667479.0150000001
T63038,C8442290,1993-02-14,M,Bandung,2016-08-02,February,9277.5,99677.46000000002
T63039,C6424261,1983-08-22,M,Jakarta,2016-08-02,February,97413.75,3950003.244
T63042,C8588073,1983-09-07,M,Jakarta,2016-08-02,February,74034.45000000001,18811919.952
T63043,C6025034,1984-05-12,M,Semarang,2016-08-02,February,27832.5,4132487.958000001
T63044,C6111671,1987-11-23,M,Surabaya,2016-08-02,February,91847.25,10267546.557
T63045,C1263640,1995-01-01,F,Jakarta,2016-08-02,February,63272.55,8373236.919000001
T63046,C2733255,1989-07-01,M,Jakarta,2016-08-02,February,18555.0,1114895.7300000002
T63048,C7439114,1976-11-03,M,Bandung,2016-08-02,February,278325.0,37904033.392500006
T63049,C2183664,1976-11-23,M,Surabaya,2016-08-02,February,185550.0,26701402.044
T63050,C7424763,1979-03-18,M,Jakarta,2016-08-02,February,138049.2,1702645.7655
T63051,C4713877,1988-04-04,M,Jakarta,2016-08-02,February,3711.0,276651.33900000004
T63052,C1136761,1996-02-28,M,Surabaya,2016-08-02,February,2968.8,1429093.1115
T63053,C5228375,1989-11-05,M,Surabaya,2016-08-02,February,5566.5,13222300.422
T63056,C4011986,1984-08-15,M,Jakarta,2016-08-02,February,18555.0,3057097.6785
T63057,C3443055,1991-12-03,M,Semarang,2016-08-02,February,51918.745500000005,3362989.842
T63058,C5810972,1977-05-04,M,Surabaya,2016-08-02,February,185550.0,856359.6375000001
T63060,C6142155,1974-03-25,F,Bandung,2016-08-02,February,185364.45,838047.7080000001
T63062,C1540289,1987-10-01,M,Jakarta,2016-08-02,February,16699.5,2191.3455000000004
T63063,C7661470,1987-09-10,F,Surabaya,2016-08-02,February,3479062.5,1542538.3815
T63064,C2237430,1983-06-07,M,Jakarta,2016-08-02,February,371100.0,7116863.025
T63066,C7532076,1991-03-21,F,Jakarta,2016-08-02,February,107619.0,10974861.301500002
T63068,C1625582,1991-06-26,M,Semarang,2016-08-02,February,77374.35,2197140.2265
T63069,C5337290,1990-11-06,M,Bandung,2016-08-02,February,14472.9,84907.68000000001
T63070,C6640432,1989-07-07,M,Jakarta,2016-08-02,February,118752.0,3111923.9925
T63071,C2429478,1996-12-13,M,Surabaya,2016-08-02,February,2783.25,115139.3415
T63072,C4133778,1987-04-17,M,Jakarta,2016-08-02,February,45459.75,2133674.7045
T63073,C7511536,1979-06-25,M,Bandung,2016-08-02,February,102052.5,87198702.96000001
T63074,C8832887,1974-07-25,M,Jakarta,2016-08-02,February,18555.0,3566458.4055
T63075,C1523551,1992-05-14,M,Bandung,2016-08-02,February,2597.7000000000003,22170484.4265
T63076,C6539117,1987-03-01,M,Jakarta,2016-08-02,February,74220.0,1732086.984
T63077,C3650692,1975-05-06,M,Semarang,2016-08-02,February,371100.0,4732907.3475
T63078,C7539465,1976-12-21,M,Surabaya,2016-08-02,February,222660.0,40376162.43000001
T63079,C2586564,1981-08-15,M,Jakarta,2016-08-02,February,93522.7665,1325884.635
T63081,C3813636,1988-10-04,F,Surabaya,2016-08-02,February,13359.6,20607088.369500004
T63082,C6843113,1982-06-20,M,Bandung,2016-08-02,February,185550.0,7116111.5475
T63083,C9021292,1990-11-04,F,Surabaya,2016-08-02,February,11875.2,32117415.4275
T63084,C4218017,1986-04-14,M,Bandung,2016-08-02,February,122834.1,480450.1815
T63085,C6813680,1992-06-15,M,Bandung,2016-08-02,February,223587.75,1809535.554
T63086,C4584092,1984-04-20,M,Bandung,2016-08-02,February,185550.0,4000029.3795
T63088,C2433127,1986-09-30,M,Surabaya,2016-08-02,February,49170.75,6858647.934
T63089,C6820682,1985-12-03,M,Jakarta,2016-08-02,February,45890.226,644229.6000000001
T63090,C8913158,1985-02-13,M,Jakarta,2016-08-02,February,92589.45,114642.0675
T63091,C5426036,1996-07-15,M,Surabaya,2016-08-02,February,38965.5,300628.11000000004
T63092,C3725758,1985-02-09,M,Surabaya,2016-08-02,February,3154.3500000000004,51139131.198
T63093,C8520669,1985-12-03,M,Jakarta,2016-08-02,February,109845.6,644229.6000000001
T63094,C7524121,1983-04-30,F,Semarang,2016-08-02,February,4638.75,1964237.8665
T63095,C5680461,1985-01-14,M,Surabaya,2016-08-02,February,92775.0,54310249.3515
T63096,C6727658,1980-12-11,F,Jakarta,2016-08-02,February,56592.75,63749.4135
T63097,C8724416,1988-03-31,M,Jakarta,2016-08-02,February,100382.55,2553815.5695
T63098,C8293142,1989-02-16,F,Makassar,2016-08-02,February,370914.45,14908213.288500002
T63099,C6510730,1975-05-02,M,Jakarta,2016-08-02,February,12988500.0,30831531.6615
T63100,C8811268,1992-01-14,F,Bandung,2016-08-02,February,4453.200000000001,1217150.4795
T63101,C1810838,1978-07-05,M,Jakarta,2016-08-02,February,92775.0,1113249.9015
T63104,C4622113,1989-01-10,F,Bandung,2016-08-02,February,211527.0,7352645.121
T63105,C1834013,1988-04-19,F,Surabaya,2016-08-02,February,7422.0,1861368.9465
T63106,C7242345,1979-07-21,M,Jakarta,2016-08-02,February,520096.65,157542112.5735
T63107,C4135966,1977-08-13,M,Bandung,2016-08-02,February,18555.0,34352.727
T63108,C1184076,1984-04-20,M,Bandung,2016-08-02,February,20410.5,4000029.3795
T63109,C6923251,1978-07-15,M,Jakarta,2016-08-02,February,26513.2395,2573062.671
T63110,C6836633,1987-12-06,M,Surabaya,2016-08-02,February,220804.5,20731629.5295
T63111,C3712084,1993-10-14,M,Makassar,2016-08-02,February,649425.0,9731754.232500002
T63112,C7384855,1988-04-06,M,Jakarta,2016-08-02,February,37110.0,3646.0575
T63113,C6534653,1992-07-20,M,Surabaya,2016-08-02,February,2585453.7,2909436.9885
T63114,C2840768,1991-02-13,F,Jakarta,2016-08-02,February,198724.05,19198899.321
T63115,C4120446,1979-06-25,M,Surabaya,2016-08-02,February,37110.0,8328947.9895
T63116,C6281763,1981-01-03,F,Surabaya,2016-08-02,February,4638.75,35482.7265
T63117,C5125090,1986-08-25,M,Semarang,2016-08-02,February,46502.541000000005,3886602.6645
T63118,C7315259,1984-03-01,M,Makassar,2016-08-02,February,142437.45750000002,7515819.6465
T63119,C1118837,1993-09-08,M,Jakarta,2016-08-02,February,278325.0,19225611.099
T63121,C6814275,1988-10-07,M,Bandung,2016-08-02,February,7422.0,131.7405
T63122,C3525251,1988-11-08,F,Jakarta,2016-08-02,February,18555.0,12987488.7525
T63123,C3152316,1986-05-26,M,Jakarta,2016-08-02,February,46387.5,28056805.828500003
T63124,C6949661,1984-07-14,M,Bandung,2016-08-02,February,90112.3575,1932466.14
T63125,C6026053,1981-08-07,F,Bandung,2016-08-02,February,46387.5,14098823.778000005
T63126,C4716366,1990-10-19,M,Jakarta,2016-08-02,February,114161.493,926662.677
T63127,C2640968,1986-05-24,M,Jakarta,2016-08-02,February,12988.5,4613862.1785
T63128,C1840113,1992-08-11,F,Makassar,2016-08-02,February,81827.55,1072842.678
T63129,C8428731,1992-08-27,M,Surabaya,2016-08-02,February,12988.5,2090549.1735000005
T63132,C7531386,1974-06-01,M,Bandung,2016-08-02,February,1018830.9285,757546.8405
T63133,C5427052,1990-03-15,F,Jakarta,2016-08-02,February,21338.25,532573.032
T63134,C6424132,1988-09-18,M,Jakarta,2016-08-02,February,92775.0,7793103.711
T63135,C3338930,1989-10-11,M,Surabaya,2016-08-02,February,18555.0,3235387.1070000003
T63136,C3236532,1991-06-23,F,Bandung,2016-08-03,March,11133.0,2036953.056
T63138,C7114123,1992-10-01,M,Bandung,2016-08-03,March,1126845.15,3127435.9725
T63141,C8217683,1992-10-05,M,Makassar,2016-08-03,March,8535.300000000001,1777144.0905
T63144,C8897661,1983-05-07,M,Jakarta,2016-08-03,March,185550.0,7789520.7405
T63145,C6914592,1979-04-20,M,Jakarta,2016-08-03,March,70694.55,37634787.354
T63146,C2627153,1977-06-12,M,Jakarta,2016-08-03,March,474520.0035,4720737.123000001
T63147,C3022387,1982-03-05,F,Jakarta,2016-08-03,March,1408324.5,3111617.8350000004
T63148,C7921570,1983-04-16,M,Jakarta,2016-08-03,March,47871.9,256.059
T63149,C5617659,1978-02-05,F,Surabaya,2016-08-03,March,27646.95,5213559.7785
T63150,C4827153,1985-05-28,M,Surabaya,2016-08-03,March,1219471.71,22284987.3315
T63152,C4825570,1989-07-28,M,Jakarta,2016-08-03,March,86095.20000000001,186180.87
T63153,C1735473,1990-01-24,F,Surabaya,2016-08-02,February,46387.5,11935169.76
T63154,C3723063,1991-08-30,F,Jakarta,2016-08-02,February,27832.5,639264.282
T63155,C5131748,1986-01-31,M,Surabaya,2016-08-02,February,0.0,170.70600000000002
T63156,C7131492,1987-04-13,M,Jakarta,2016-08-03,March,98341.5,5214420.7305
T63157,C8025160,1992-02-08,M,Jakarta,2016-08-03,March,734035.8,25945484.3325
T63158,C6311848,1988-10-11,M,Semarang,2016-08-03,March,120607.5,534.384
T63160,C6528458,1991-12-20,M,Bandung,2016-08-02,February,17998.350000000002,2430645.6240000003
T63161,C3618649,1986-08-06,M,Surabaya,2016-08-02,February,1855.5,16995929.113500003
T63162,C3511664,1991-03-29,M,Bandung,2016-08-02,February,3711.0,5463373.1655
T63163,C8635414,1990-08-20,M,Jakarta,2016-08-02,February,55293.9,268641.1455
T63164,C3532514,1993-09-17,M,Bandung,2016-08-02,February,362564.7,194775.54600000003
T63165,C8347582,1982-06-27,M,Semarang,2016-08-02,February,280690.7625,85727545.66350001
T63166,C5249736,1994-01-04,F,Surabaya,2016-08-02,February,9277.5,4074.678
T63167,C7129290,1987-12-18,M,Semarang,2016-08-02,February,4367511.1545,61023967.89150001
T63168,C7126045,1985-03-16,M,Bandung,2016-08-02,February,232865.25,700165.503
T63169,C6937190,1994-06-27,F,Surabaya,2016-08-02,February,10205.25,1218091.218
T63170,C7636092,1993-04-12,F,Jakarta,2016-08-02,February,144777.24300000002,1291695.192
T63171,C8528560,1990-12-16,F,Bandung,2016-08-02,February,37110.0,2114769.015
T63173,C2933823,1985-06-29,M,Bandung,2016-08-02,February,122463.0,37396299.939
T63174,C4142068,1984-03-04,M,Jakarta,2016-08-02,February,24121.5,2071691.727
T63175,C7311663,1976-02-21,M,Jakarta,2016-08-02,February,959.2935,342917662.17450005
T63176,C8137488,1991-06-16,M,Jakarta,2016-08-02,February,27832.5,296028.32550000004
T63177,C7939566,1993-03-04,M,Makassar,2016-08-02,February,129699.45,1995777.6555
T63178,C5331530,1994-07-04,F,Jakarta,2016-08-02,February,185550.0,778875.813
T63180,C6024454,1983-06-05,M,Makassar,2016-08-02,February,382233.0,12002524.41
T63181,C7323556,1992-11-04,M,Makassar,2016-08-03,March,181467.9,703659.4095000001
T63182,C4811329,1985-02-07,F,Surabaya,2016-08-02,February,46573.05,45157.3035
T63183,C4762268,1988-01-03,M,Makassar,2016-08-02,February,37110.0,26093.896500000003
T63184,C8530774,1990-04-01,M,Jakarta,2016-08-03,March,46016.4,5977291.0005
T63185,C5830080,1989-03-09,M,Bandung,2016-08-03,March,44532.0,16456.429500000002
T63186,C5627464,1992-12-10,M,Bandung,2016-08-03,March,2096529.45,470575.2105
T63187,C4985235,1988-01-24,M,Jakarta,2016-08-03,March,30059.1,3772934.7345
T63188,C8833817,1990-10-04,M,Surabaya,2016-08-03,March,567625.2825000001,1380219.2415
T63189,C6941169,1994-01-01,M,Jakarta,2016-08-03,March,57520.5,15534.246
T63190,C4337619,1991-10-24,F,Jakarta,2016-08-03,March,3711.0,1960413.681
T63191,C6926850,1986-02-18,M,Jakarta,2016-08-03,March,13192.605,5706868.575
T63192,C8837625,1990-02-02,M,Bandung,2016-08-03,March,98712.6,4469649.0075
T63193,C7141228,1980-05-17,M,Semarang,2016-08-03,March,31543.500000000004,1121764.791
T63194,C6133136,1990-05-01,M,Jakarta,2016-08-03,March,18740.550000000003,3762321.2745
T63195,C1724378,1978-03-15,M,Surabaya,2016-08-03,March,75847.2735,11949772.545000002
